,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
240,roumaissa ben,http://www.youtube.com/channel/UCVJ21GABBhmUTBLv73Rk5pw,وقيلا مسمعتوهاش كي قاتلكم وش دخلكم فيا التاو بنساكم وخوتاتكم ياشعب اتقي مولاك راكم عميتوها ياولدي ماشي هيا لي متحشمش يا ونتوما لي متحشموش وش بيكم فضحتوها وتحوسوها متتقلقش واش تحوسوها تصفقلكم رخيس تاع رجلها دار غلطا وفضحها وهيا مسكينا خاطيا باه تقولولو ربي يهديك وتكونو معاها مي نتوما تسناو العبد غير وكتاه تشوفو عليه حاجة ديرو فيها 16 مي كون جا عندكم غير شويا ضمير مكنتوش درتو هكذا ربي يهديكم هذا ما نغدر نقلكم,0,2021-03-20T13:07:43Z,p
241,MEzyani Ilyes,http://www.youtube.com/channel/UCoi8KYQXsjY--ktu2lv8kbw,بنات الرجال مايروحوش لي زابارتومون روحي نتي برك هاذاك هوا النيفو تاعك العيب علا علا لي قيمك ظامن معاك كون جات وحدة خرا كون حرقوها بصح طيحتي في لحلابة تفوه عليك,1,2021-03-20T03:05:40Z,p
242,Maktit Amira,http://www.youtube.com/channel/UCHZILvwU5WdSowIoufrvRGg,دوقا راكي خامجة محترفة تقدري تلعبي في فريق ميا خليفة فهوليود,1,2021-03-20T02:13:00Z,p
243,Samiahamidi Samia,http://www.youtube.com/channel/UChKuwVXa6Aacyb6Mjcm3QIA,يا لطيف رانا في زمن اخر الساعة وضهور علامات الكبر ى عذه خامجة وبنت خماج لو كان جات بنت ناس كانت تحشم على اصلها وعلى الفضيحة لي دارتها مع عشيقها وزيد حابت تبلعط وتقول ان صورة نتاحها وفيديو لفلسطيني حابت تلصق فيه تهمة وهو لجزايري عشيقها نتع فرنسا وفي عوض لي تتاسف راهي تسب واش نتوقعو من خامجات نتوقعو منهم كل شيء خامجة,0,2021-03-20T00:56:39Z,p
244,Omar Bob رانا معاك خونا مهدي حتى ينال جزاء,http://www.youtube.com/channel/UCEdTx07M0N7E5yatRc08d8A,خماج انا من بككري فيقلك مشي بنت فميلية نتي طيحلي ولديا ربي يرحمهم وطيحي لشعب مسكين لوقف معاك,0,2021-03-20T00:32:53Z,p
245,نہوشة Dz,http://www.youtube.com/channel/UCpTaQX233qpCqMWKu8bnUIA,هيا ما تسواش وانتم طلعتولها النيفو هادي شيطانة بصورة انسان,1,2021-03-20T00:28:49Z,p
246,Belayli Ben aissa,http://www.youtube.com/channel/UCDlM_cyDPCtEoqIglHkDd-g,شعب بهلول لي كانو يدفندو عليها,0,2021-03-19T23:23:06Z,p
247,Soso La star,http://www.youtube.com/channel/UCtdY55Gh4tmn9Obl8l6kUsg,خامجة ولله متحشمي,1,2021-03-19T20:12:01Z,p
248,الامبراطور الاعلى,http://www.youtube.com/channel/UCaoLMrE79XhDbfD8kAu1o4w,نقولك حاجة يا انسة هداك راجلك زوجك حلالك ديري معاه المحبوب والمقبوب لكن وين في بلاد الاجانب راكي عند العرب والعرب القوم الذين يعيشون ويموتون من اجل القيل والقال شوف شوف هديك كيفاه راهي تتمشا معا داك شفت البارح فتيحة مع عربي اتفو علينا ملخر عندكي الحق حياتك عيشيها والعربي رايه يديره ورق حمام مين نشوف فلغرب نبقا بلا راس ياكلو بعضهم على جال شكون لي يسكن المريخ الاول وحنا لا مراة مع راجل ها تبدا الهدرة دارت دارت فعلت فعلت تفو,0,2021-03-19T19:23:44Z,p
249,linda bicha,http://www.youtube.com/channel/UCic6pAX6zwlEskBHambXz5w,تشوكيت طيح لكلام تاع الطريق كنت داريتها ملايكة سبحان مغير الاحوال ياخي خماج قليلة الحياء ان لم تستحي فعمل ماشيت,2,2021-03-19T16:10:23Z,p
250,Samiahamidi Samia,http://www.youtube.com/channel/UChKuwVXa6Aacyb6Mjcm3QIA,ما جيك لا صدمة لا والو واش تتوقعي من فنانات نتع دورك ياك خامجين وهذيك خامجة دارت فضيحة مغ عشيقها جزايري وحابت تلصفدقها في فلسطيني,0,2021-03-20T00:59:40Z,p
251,Wassila Benyettou,http://www.youtube.com/channel/UC-vXFxHoVlxnm0RnlyhQNww,كنت انشوف فيها ملاك وجها صحيح عذر اقبح من ذنب ياخي خامجة هادي عندها مواليها باش تطيح هكذاعبر التواصل الاجتماعي تحيا اليسا ونانسي,0,2021-03-19T15:22:11Z,p
252,Khawla Louli,http://www.youtube.com/channel/UCTFSG7oHsjBeA6BPSBOwQzA,خامجة لي يساند فيها راهو معاها او خامج كيفهم تفوه,0,2021-03-19T12:45:29Z,p
253,Mimi Ma,http://www.youtube.com/channel/UC_K2lsfsX-oxEKuUqT3dmwQ,سكتي يسود لك السعد بهدلتي روحك وبهدلتي الامة العربية هاذي لي تضامنتو معاها خماج لهلا تربحها,0,2021-03-19T11:53:31Z,p
254,Moloud Tari,http://www.youtube.com/channel/UCy5HIozLbuIbaCRKBopJ8zw,هذي حقيقة تاحة اما باقي كله تمتيل هي سبت اماتن خيتنا هم اشرف منك حرتي تابعي لحرام خليتي لحلال تفو عليكم,1,2021-03-19T10:27:59Z,p
255,Mili Dido,http://www.youtube.com/channel/UCfhsdNc6oCCa_rA9XldxnNA,لقال ماشي صوتها تاكد بلي صوتها تحت سواهي دواهي ربي كشفك لناس عريانة وزاد ربي كشفك بهذا فوكال ربي حاب يفضحك وجب عليك ماتبينيش روحك,52,2021-03-19T08:47:33Z,p
256,Kenza Habbeche,http://www.youtube.com/channel/UCPBzmhxFR6pibxjVrsoHN8g,لاه وش دارت حياتها الشخصية كون نطلو عليك نلقاوك خاربتها دايرة كثرمنهاا خماج يخي منافقين,0,2021-03-20T21:37:07Z,p
257,Sublime Ramona,http://www.youtube.com/channel/UC9AaQIxhb27i8HkJnX0Oblg,خامجة درجة اولى تفو منداك زواوية وجدت تضامن كبير تفو قلبي دايما هارب منك,2,2021-03-19T07:05:54Z,p
258,damdem damdem,http://www.youtube.com/channel/UCTAyYkIiLQoT34mZujBGwdA,خامجة وراهم لي قالوا كلنا بشرى راهي طيحتلكم تستاهلوا هاي بنت الفاميلية واش دير طيح كي الراجل,67,2021-03-19T07:00:24Z,p
259,Sifou Yasser,http://www.youtube.com/channel/UCw6NA8o3JH3K9ewz7MKU6bw,مزال مامنتيش ياخي بولولو طيحتلكم مونيا وزادت هادي ومزالكم طيحتلكم بماتكم اختي حنا اماتنا عزاز عندنا كون نلقاها نبزقلها في وجها والي امه عنده ماعندها حتى قيمة خليه يموت رخيس ومذلول,0,2021-03-19T12:39:29Z,p
260,meriem mesbahi,http://www.youtube.com/channel/UCuXTrLQOYBz_JSGSQ19ETAw,ماشي متربية خامجة بنت شوارع,0,2021-03-18T22:24:58Z,p
261,Amine dmc,http://www.youtube.com/channel/UC0lTj6cBrWWa235QcsDBTRw,مدابيهم تشوفهم الناس عريانة المستحيل ينطبق على الاحرار مثلك اختي ربما اما البغايا فقادرون ان يصنعو من المستيحل مستحيل يستحيل ختي حافضي على روحك,0,2021-03-18T22:30:40Z,p
262,تعلم الفرنسية,http://www.youtube.com/channel/UCECmrY8oIjSBldHIrQUzZIA,ني اوما م قاتلكم يدكم عليه شعب جايح,0,2021-04-02T21:09:55Z,p
263,Fatouma Mimo,http://www.youtube.com/channel/UCQqDQSlc7cdmoCjs3DSLq1g,تفو ماتحشمش قليل لي صرا فيها,0,2021-03-30T23:07:51Z,p
264,Asma Djaafer,http://www.youtube.com/channel/UCGCR79OoLO5vG0NRm_pPx1Q,يا خاه خماج,0,2021-03-24T16:42:03Z,p
265,Amir Otmano,http://www.youtube.com/channel/UCDGfdj0eYsKNucYcmxYBPdA,الله ذلك يا خامجة مشي مربية وقحة,0,2021-03-22T22:41:30Z,p
266,Saif Saif,http://www.youtube.com/channel/UCKPLP0NDnAERHJp0Uk46TJQ,يعطيك الصحة صاحبي خليهم يعرفو معامن راهم متضامنين نصف الشعب طحان وحشى الرجال,0,2021-03-22T15:04:06Z,p
267,Nouh Bounegab,http://www.youtube.com/channel/UC2KWwwUQpM4SPZYdK73_kbA,الحمدلله ملي شفت الفيديو نتاعها ماتضامنتش معاها والحلابين هاو الرد زيدو اسمعو وسخ وذنيكم تربحو الشعر واللي اكثر من هاك يزيدو يتضامنو معاها سبحان الله الرخيس يقعد طول عمرو رخيس واللي راجل وعندو شخصية يقعد طول عمرو راجل مايهزوش الريح من اي جيهة,1,2021-03-21T18:18:36Z,p
268,akila djaddou,http://www.youtube.com/channel/UCE_-wO9G2hamnSFk2ucsYVA,خامجة وزايد ىتحشمش واش راه صاري لي تحسبو موسى يرجعلك فرعون,0,2021-03-21T12:07:17Z,p
269,عمر عبد العزيز,http://www.youtube.com/channel/UC-AiebUpZV9YXfOb-h0SXLQ,تفو اعلام الصرف الصحي لا تجعلو من مراحض عمومية مشاهر,0,2021-03-20T23:22:58Z,p
270,Nabil Bekkar,http://www.youtube.com/channel/UCH-PegiPUEH6PR4hW-M6J9g,شعب حلاب تعاطفوا مع خامجة تصويرك يبقاو ويتفرجوهم بناتك وهما يحكموا عليك,0,2021-03-20T20:49:53Z,p
271,Mamar Becetti,http://www.youtube.com/channel/UCxbgpURad7JWdlQ7uYrIuQw,بنت فاميليا متقولش هذا لكلام حتى مع روحا تحشم مي انت خامجة تاع صح متسوي ولو شح واش صرالك تسبي الناس اللي وقفت معك خسرا عليك بنت فاميليا والله متسب متقول كلام كيما هكذا,0,2021-03-20T01:49:56Z,p
272,Kaderos Kderos,http://www.youtube.com/channel/UCDIACHFim5I2TzepmOP4Svw,فايحة ياو باينا,0,2021-03-20T01:49:40Z,p
273,Nouh Bounegab,http://www.youtube.com/channel/UC2KWwwUQpM4SPZYdK73_kbA,اللي اكثر منهاك راهم يقولو ماشي صوتها سبحان الله الرخيس يقعد طول عمرو رخيس,1,2021-03-21T18:21:44Z,p
274,Abdel Nasser Hamache,http://www.youtube.com/channel/UCXMHPzxD4rk4Xb9TaVHzTHQ,انتي عريانة شفناك عريانة وبان عيبك حتى بناتك كي يكبروا نورولهم الفيديو على كل حال ستبقاي في التاريخ الاسود,0,2021-03-19T21:11:10Z,p
275,Tayebi Tayeb,http://www.youtube.com/channel/UCoKHFH_R7oXUaVQZl9sBrdQ,بيانو خامجة,0,2021-03-19T21:03:35Z,p
276,Assma Assma,http://www.youtube.com/channel/UCJ706dpypkiSuka0H6gQQ8A,خامجة ماتسواش,0,2021-03-19T18:51:04Z,p
277,Farah Khan,http://www.youtube.com/channel/UC4d2swpRD-XWV_ybJL8HP8Q,وحدة تافهة انا ملول عرفتها فاسقة تفو خراية سلكنا من نعناع خرجت بشرى الخرشف هذي,0,2021-03-19T15:45:15Z,p
278,Édition spéciale,http://www.youtube.com/channel/UCnx-ZEUDpAlmtFBO1sqX_ug,صوتك 1 خامجة ازدي تقولي فيها يديوك,0,2021-03-19T14:17:19Z,p
279,عبدالرحمن محمد,http://www.youtube.com/channel/UC0F4xulmg6glVrTc2IWb1Rw,الله اذلك اذا انت فنانة يافيحة لا اخلاق لا تربية ديرو لحرام امبعد تولي تسبي مشي مربية وراكي تربي بناتك علي فسق,2,2021-03-19T13:05:51Z,p
280,Siham Karkour,http://www.youtube.com/channel/UCT7v5N2H6BNqSFvwA0ZnAgA,يا خامجة يا رخيسة ربي سنيا عليك ومزال تزيدي تشوفي لعجب بربي نشالله راكي تخلصي ومزال تخلصي حياتك كامل حرام فلحرام حسبي الله ونعم الوكيل فيكم يا خربات لبيوت,0,2021-03-19T12:35:23Z,p
281,Johannä Amelcrew,http://www.youtube.com/channel/UC9h2WW3ehulpvIhotn55b9A,انا من الاول موقفتش معاك زيد دوكا محيتك من الوجود لي ضامنو معاك يستاهلو بسك تلقاها ولا تلقاه جارو مضامنش معاه شاف فيديوك عريانة تبوشي في راجلك ضامنو معاك وقالو راجلها هل الاسلام قالنا كي تزوج مرتك دير معاها فيديو ياك هذا كل تشبه بنصارى قصف من قبايلة حرة ميش منافقة نعرف دين نتاعنا مليح الحمد لله منضامنش معاها يالوكان ياكلها تراب بسك يعجبكم فلسطيني سوري زوالي مترفدوهش حاشا بنات فاميليا,1,2021-03-19T11:25:48Z,p
282,Belhoucin Malik,http://www.youtube.com/channel/UCfTfvhDIZ-nL7ju6ht1h3fQ,هذا ليس بالشيي الغريب هذو الفنانين يديرو كلش اصلا الميدان تاعهم خامج تاع فجور وفسق واش راكم حاسبينهم,61,2021-03-19T08:04:37Z,p
283,Moufida bm,http://www.youtube.com/channel/UCrKsYoVu9r6at3yBg8V0J2Q,لي في داركم خو وين يماك ختك,0,2021-03-20T17:36:30Z,p
284,Merwane Redwane,http://www.youtube.com/channel/UC-Q3SJzZLTmGwGhA-q-2GhQ,كوف روحك تطيح بهاذ الكلام البذيء والله عيب خامجة اكيد,2,2021-03-19T11:02:15Z,p
285,Amir Castio,http://www.youtube.com/channel/UCNqCj2GJ_gsCAunGBhVgUEg,خامجة الله من الاول لما شفت الراجل يبوسها كرهتها,34,2021-03-19T01:58:28Z,p
286,Mustapha Bakhti,http://www.youtube.com/channel/UCEf6pzT2Ts15zMs8SIAirnA,للي يبوس لا خامج درك,2,2021-03-19T14:13:09Z,p
287,mélina mimi,http://www.youtube.com/channel/UCTCPshOGWQ8s8In3voCKTkQ,زهرة اللوتس صوتها باين ولافاصون دو باغلي ديالها مافهمتش علاه دافعو عليها خامجة تقعد خامجة حبيتو ترجعوها داعية بسيف,0,2021-03-31T21:09:00Z,p
288,Souha Gasmi,http://www.youtube.com/channel/UCsbzc1Tw4fFbAfdlnzSjUkQ,فعلا ميليو كامل تع خماج العفيفة فيهم دايرة رجلها وهم لعندهم الزهر,0,2021-03-19T12:45:50Z,p
289,Titouha Santacruz,http://www.youtube.com/channel/UCTVR1Qu8jyGBYKKY4GecdlA,لي دور في ليزاباختومو طلابة واصوافي وقفلة طايحة تحسبها دورو وباغية دير الباز في حياتها بدراهم الحرام بشرى ختي كنا حاسبينك حسبة سعا نتيا غي عصبة زيرو نيل,17,2021-03-18T23:58:04Z,p
290,Khaled kismoune,http://www.youtube.com/channel/UChzqWC7PaeAuUhR-iqxFW_Q,تحيا بومدين تحيا الجيش الوطني الجزاىري تبون نحن لا نركع الا لله انتم تسبو في الجنرالات العسكر بومدين ديما مهدرناش انا مع الشروق حريه التعبير وعلاه مهدرتوش مع اسبانيه السويد كي قالو الهالك السادس مخنت نقش يرقد على كرشو,0,2021-02-17T03:05:39Z,p
291,achour slimi,http://www.youtube.com/channel/UC5ZOsWvzC1AIR3HQ04X1k5A,النت شكام لاتمثل الجزاير,0,2021-02-17T15:51:50Z,p
292,Jad ADAM,http://www.youtube.com/channel/UCV8ClxJDd7za-I9cVT7Ooyg,بلع فمك اتكلم على الاعلام تاعكم,1,2021-02-15T15:51:44Z,p
293,mohamed zgaoula,http://www.youtube.com/channel/UCC0n4Apxl8f4B2zEYLTAGxw,لماذا لا تتكلم عن هولندا واسبانيا واخيرا الصهاينة لما عرو عورة المليك ولا واحد منكم تكلم شفت الا الجزاير الشروق قنات شريف لكل الجزايريين حب من حب وكره من كره,0,2021-02-14T23:37:27Z,p
294,Zehor Belghaouar,http://www.youtube.com/channel/UCpbAiRkLPzQ4tH-J9Vga_sA,شكون عطاك الحق تسب قناتنا وتقول قناه العار متوما قنواتكم قنوات العار والنفاق والشقاق شكون لبدا بلاستهزاء نتوما حصه العشابي هداك عور العينين المتصهين نتوما بديتوها وحنا ردينا السن بالسن والعين بالعين والبادي اضلم امالي يا المراككه الخونه هذا ردنا اما الرد الجاي يكون بتدخل العسكري والسلح والذبح بيكم بليهود لجبتوهم ضدنا باش يحموكم با خبثاء مكانش خاوه خاوه ماتستاهلوهاش اعداء الجوار ملي ستقلينا ونتوما تكيدون المكايد الان مكايدكم طيح علي رسانكم صهاينه ماتحشموش تفو,0,2021-02-14T22:13:08Z,p
295,Dounia Firelight,http://www.youtube.com/channel/UCvMEjIjWkxpxnhdstQezY_g,ملك نقش 106,0,2021-02-14T17:06:06Z,p
296,mok dad,http://www.youtube.com/channel/UCFXAaNn869oomh2dXbeY8yQ,لهجة جزايريين فور على لهجتكم لي تحشم,2,2021-02-14T12:38:41Z,p
297,sab by,http://www.youtube.com/channel/UCRIdoWK9K34yUuxV_j-ljVA,الماليك 106,1,2021-03-11T05:53:18Z,p
298,BraveheartDZ,http://www.youtube.com/channel/UCZ0jcwgmu0QZNiFGNWug8Iw,مسرحية تقمص الجنسيات والتعليق قديمة بزاف يا المراكشي هذه هي التي يمكن ان تعتبر فعلا اساءة ازعف يا المراكشي من قناة هولندية وهذي من قنناة اسبانية الشعب المسكين لي كان ومزال راقد هوو شعبك الشعب الذي اوهموه بان الملوك السلاطين موسسة ابدية ومقدسة لازمة للمغرب الاقصى الله العظيم مهما بلغ سوء النظام عندنا فهو لا يقارن مع نظام المخزن الصهيوني المجرم المستبد العميل يجب ان تفهم ان المشكل هو ان العايلة والملك الذي يحكمك مستشاره من قوم المغضوب عليهم هو اندري ازولاي سعار امثالك من العياشة العبيد حنا سيدنا لملك عطانا كل خيرات ومناش جيعانين نسلكو شوماج وشابعين فورماج سيدنا لمالك الله يزيد في عمرو وينقص من عمرنا ربي يحفضهونا مادنا لكسيجين باطل يريبولنا ديارنا ولكن عاش الملك هذه اقوال العياشة الرعب والخوف من المسمى ملك ومخزنه الصهيوني جعلكم لا تخرجون ولو في مسيرة صغيرة او وقفة تنديدا بالتطبيع القديم الجديد الشنيع لكنكم كتم قد خرجتم سابقا في مسيرة صغيرة تنديدا بتطبيع الامارات وبن زايد ومظاهرات اخرى سابقا تظامنا مع القضية الفلسطينية اين انتم الان وهذا ما يوكد ان هناك رعب حقيقي لانكم تعلمون مصيراي احد ان انتقد ملكه ومحزنه مباشرة ولو بتعليق الى جانب ان هناك نوع من القدسية للحكم الملكي الصهيوني ولتلك العايلة المجرمة التي تتوارث الارض وكان هناك وحي من السماء اعطى الشرعية المقدسة الابدية لتلك العايلة لتحكم وتملك تلك الارض ونسبوا هذا الملك الصهيوني للنبي ص زورا وكذبا وبهتانا وضحكا على الذقون هذا ما لن يتغير فيكم الا يوم تتحرر العقول هذا تماما ما يوسف له ارض اصبحت ملكا لعايلة تحكم وتملك واصبحت عقارا يمتلكه ملك ومخزن متصهين يفعل مايشاء ويهدي الاراضي للملوك والامراء في ظروف اقل ما يقال عنها انها تثير الشقفة عايلة مجرمة عميلة ترى في البطش والدموية والتكبر والتعالي وارهاب الناس الطريق الامثل لتحقيق ماربها للبقاء على كرسي العرش مع قدسية كاذبة ساقطة مايسمى امير المومنين زورا وبهتانا وكذبا وضحكا على الذقون يمثل انموذجا لسلوك وطريقة استعباد الناس وقمعهم وظن انه الرب الذى يحكم البلاد وكل شىء بامره فهو الذى يرزق الناس ويمنع عنهم الرزق وليومنا الناس هذا يحكمك العلويين بخرافة هولاء الخونة الذين جلبوا الحماية وسمحوا في الاراضي وتواطيوا من اجل بقايهم على كرسي العرش ولو تطلب منهم ذلك وديان من دماء الشعب المغلوب على امره فلماذا لا نجد تعليقا واحدا او فيديوا يوجه الكلام للصهيوني السادس ويدعوا هذا المخزن الصهيوني وهذا الملك لان يكون مثل عمر علي غيرهم من الحكام مادامتم انتم ترون فيه سليل الدم النبوي والذليل الجبان يقول لما لا فهذا سيدنا وهو ملك المروك ملك الشعب ملك كل شي كل المكاتب تحت لوايه المكتب الشريف للفوسفاط اكبر ثروة للملك ومنظمة اونا واتصالات المروك والمحيط الاطلسي الشمال المروكي حتى الرياضة فهي له عند سماعك للجامعة الملكية جميع الرياضات يمتلكها حتى الشعب فهو ملكه كل شي نتاعو الارض السما البحر البر الشعب الحشرات الحيوانات القرود كل شي يعطي الاراضي للملوك والامراء الخليجيين والاجانب وغيرهم وكان المغرب الاقصى عقار تتوارثه عايلته التي حكمت وتحكم بالخرافات وكان الارض ملك ابيه طبعا تعلمون لماذا يهدي ماليس له لملك اسبانيا مثلا فتبادل الاراضي بين اسبانيا والمخزن الصهيوني ليس بالجديد وكمثال على ذلك مدريد منحت ادارة الصحراء الغربية للمخزن والمملكة العلوية منحت سبتة ومليلية لاسبانيا مقابل ذلك لكن بشروط مدريدية صارمة منها حصة اقتصادية لاسبانيا من مداخيل خيرات الصحراء الغربية الباطنية والبحرية التي يذرها المخزن في عمليات النهب التي يقوم بها بحماية من باريس التي هي الاخرى لديها حصة الاسد من خيرات الصحراء الغربية وحتى من خيرات المغرب الاقصى ومن بينها اراضي شاسعة وقصور وضيعات وغيرها يملكها فرنسيون ملكية تامة كما يملك العلويين البلاد ملكية وراثية تامة لذا فان الذي حصل بين محمد السادس ووالد فيليبي السادس موجود في الشمال للقرن السادس بعتم شرفكم بتغريدة تويتر عمرها اربعون يوما على الاكثر اما التطبيع القديم الجديد فهو وصمة العار التي ستبقى في جبين امثالك الى الابد وليست هي من ستحل مشاكلكم كل ما يدرس لكم تخربيق كما تقولون في بلادكم رغم كل هذا مازلتم تتحدثون بلا استحياء فقولوا كلمة الحق في هذا الملك المجرم العميل نريد ان نرى ففقط تعليق واحد لا توافقون فيه الملك اصمتوا فلا نامت اعين الجبناء فلكل نهاية بداية ولكل نييجة سبب والباطل لا يمكن ان يستمر مهما طال عمره,0,2021-02-14T13:08:36Z,p
299,El Magnifico,http://www.youtube.com/channel/UCoEdEPtAiWJNO_QbuG1A4cg,هل تعلم ان للجاء_زاير سيدا واحدا ان الجاء_زايريين لا يقبلون الايدي نعم للجاء_زاير سيدا واحدا هو الفرنسي نياك الملايين من الحشرات الطيزايرية ناهب الغاز البترول حامي عسكر الحركة ابو كروسة زيزو الابله لعشرين سنة المختفي كذبون نعم ان الجاء_زايريين لا يبوسون الايدي حاشا انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون مانويل ماكرون حفيد لي كولون اللي ناكو اجدادهم الالجشيان بالملايين يتسولون فيزا من زبه يجيبو امهاتهم تعانق تبوس ماكرون زبو قايم فوق بلادهم اخواتاتهم زوجاتهم يزغرتو يرحبو يضحكو للفرنسي النياك سليل الفحولا يتمناو يضرب ليهوم الترمة لانو مبقاو رجال الجاء_زاير ينيكو كيف الرجال كلشي عطاي انوش نقش قحاب انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون فرانسوا هولاند المسمى مستقبل الجاء_زاير فيتير دو لالجيري حفيد نياكين اباء اجداد لقطاء قحبات جاء زاير يقدمو لو بناتهم يغنو لو بونجوغ موسيو لوبغيزيدون يختار منهن لزبو اللي يتشهى امام النقش الاول بوتف زيزو منكوح وجدة اللي يضحك يحلب الطفلات للزب الفرنسي ويمد لو مفتاح الجاء_زاير يدخل يحوي وين يحب شكون يحب,1,2021-02-13T18:35:34Z,p
300,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكامة احكي باسمك,0,2021-02-16T18:13:22Z,p
301,Miloudi Barjane,http://www.youtube.com/channel/UCDLGDJMAvjBKNmmNPuSwlJg,السلام عليكم الشعب المغربي والجزايري اخوة مهما فعلوا والقط الى ماصلش الى اللحم يقول لك خانز ونطلب من هولاء التعساء النزال في حلبة على الحدود ونطلب من القنوات العالمية ان تنقل هدا النزال اديني ولانديك والسلام وخير الكلام مافل ودل,0,2021-02-13T17:41:23Z,p
302,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكام,0,2021-02-16T17:49:41Z,p
303,Amine Amar,http://www.youtube.com/channel/UClqBn63z5d5OLHu0-s1FDUA,الصراحة مكانش جزايري راضي واش دارت قناة الزبل هذه رغم العداوة اللي بيننا وبين المغرب لكن هذا شي عار وراح يتحاسبوا رغم يقلك حرية التعبير جزايري ما يرضى بهذه الافعال المشينة,0,2021-02-13T17:11:09Z,p
304,زين الدين زين الدين,http://www.youtube.com/channel/UCOfFCfPZUgG0pScdSos-Q0g,حلوف اسم رمضان طحان يجري للتطبيع بسايرة,0,2021-04-09T22:43:01Z,p
305,Adam boye,http://www.youtube.com/channel/UC-LZwIM_fo9ZL7_gL3lCE7A,تفو عليهم وجوه الشر,0,2021-03-28T13:04:18Z,p
306,Hala Douda,http://www.youtube.com/channel/UCnLYIcdFWuX19-IUNC8qQTw,انا مفهمتش احنا الزيت باش ناكلو مفقود والسبيطارات مفيهمش ادنى الشروط الظروف المعيشة مرنكة اعلينا قريب الشحم نشتاقوه وهذو باش راح يخلصوهم,0,2021-03-13T01:16:35Z,p
307,Nadia Mokrani,http://www.youtube.com/channel/UC-BMqIyySh_qRx7pi8v-JYg,اناشيد الرييس الجمهورية عبد المجيد تبون ان لا يسمح بهذه المهزلة ان ياتون حثالة من الفنانين الذين سبوا شتموا الشهداء الجزايرين لا نريد ان يدنس التراب الجزايري مثل هولايي الحثالة الاولى الاموال التي تحدر في المهرجانات تصرف في انعاش الاقتصاد الوطني بناء المستشفيات المصانع للتقليل البطالة السكن الاجتماعي الى اخره اطلب سيدي الرييس تبون ان تعزل تلك العزة الثقافة الوقحة من منصبيها لانها تعمل ضد مصلحة العامة تستفز الشعب الجزايري,0,2021-03-10T14:43:29Z,p
308,zit. Faouzi,http://www.youtube.com/channel/UCfDrZLIzJMIS1tiv95sHUvA,تفو عليهم لا لي دخول الى الجزاير على جميع من سب شتم شهداينا الابرار هادو سبو الاموات في دينينا الاسلام ولي ذلك لا يجوز لهم دخول الى ارض مطهره مثل الجزاير هادو ناس نجسة تفو,0,2021-03-08T00:59:50Z,p
309,Kouma Komi,http://www.youtube.com/channel/UCT4K-NxKZ1fSSItcLh1Exug,ياخي حالة ياخي ملقاو واش يجيبو جابو شطاحة العريانة ياخي خماج ياخي تمسخير هاذوك دراهم لرايحين تخسروهم على خماج كيما هاذو ديرو بيهم مشروع مستشفى ولا اي حاجة,0,2021-03-07T13:03:23Z,p
310,Meriem Menissa,http://www.youtube.com/channel/UCJqqTShx4a1zXH4RwlezpoQ,الجزاير فيها طبيعة خلابة اثار قديم من العهد الحجري الى العهد الروماني غيرهم من تاريخ موقع جغرافي بلا مزية حتى واحد واذا كانت السياحة من اجل الرذيلة بناقص,0,2021-03-07T12:21:23Z,p
311,Haouari Nasreddine,http://www.youtube.com/channel/UCLOgdf7D4LldmZjllDHuIUg,حاوزو وزيرة الثقافة خماج,0,2021-03-06T23:57:51Z,p
312,نعيمة داودي,http://www.youtube.com/channel/UC3h5CL1DHGWMG7kT2kIGt1A,شحال نكرهك يا هيفاء انتي افعي سامة,0,2021-03-05T23:04:17Z,p
313,Fatiha Cherifi,http://www.youtube.com/channel/UC7pzzUVrTIBpI5BhT_FDJQw,الا تعرفون ان بالضبط هولا الاثنين هم ماصونيين لا نريد هم في ارض الشهداء لا ننسى اقوالك ستايمك يا سيد رمضان يوجد حتى من سجلها الي يومنا هذا اما بالنسبة للهابفة انها لا تلرمنا اننا حتى لا نعرف اغنباتهاو الله العظيم سبيتونا على قبال كورة ما تسواش ليكن في معلوم مسووليتنا ان يتريثوا يفهموا شعبهم الا ستتحملون مسوولية استغفالكم لشعبكم التاريخ,0,2021-03-05T16:41:14Z,p
314,the hope of my life,http://www.youtube.com/channel/UCzbHYhnUxAxs0cFL2q5TDPg,باش يحلو المطارات لا كورونة باش يجيبو الخماج يديرو حفلات مكانش كورونة تفو الله يلعنكم,0,2021-03-05T13:03:30Z,p
315,Une DZ,http://www.youtube.com/channel/UCb0ypkEG06JxMFzEJkSwPcA,اذا دخل ارض الشهداء اي كلب من الكلاب الى سبونا اقسم بالله غير نقطع الباسبور الجنسية مارانيش دزيرية اللي عرضهم مستحيل يكون جزايري الجزايري عندو النيف كل شيء يمكن نسمحو الا دماء الشهداء,0,2021-03-05T08:56:20Z,p
