,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
839,Saif Saif,http://www.youtube.com/channel/UCKPLP0NDnAERHJp0Uk46TJQ,يعطيك الصحة صاحبي خليهم يعرفو معامن راهم متضامنين نصف الشعب طحان وحشى الرجال,0,2021-03-22T15:04:06Z,p
840,Nouh Bounegab,http://www.youtube.com/channel/UC2KWwwUQpM4SPZYdK73_kbA,الحمدلله ملي شفت الفيديو نتاعها ماتضامنتش معاها والحلابين هاو الرد زيدو اسمعو وسخ وذنيكم تربحو الشعر واللي اكثر من هاك يزيدو يتضامنو معاها سبحان الله الرخيس يقعد طول عمرو رخيس واللي راجل وعندو شخصية يقعد طول عمرو راجل مايهزوش الريح من اي جيهة,1,2021-03-21T18:18:36Z,p
841,AmineDZ Tomas,http://www.youtube.com/channel/UCkVk3d9kr3RR4tg5IxhxRnQ,مافيا ماتحشميش خليقتك تبدلت وجه الخرا,0,2021-03-21T12:13:01Z,p
842,akila djaddou,http://www.youtube.com/channel/UCE_-wO9G2hamnSFk2ucsYVA,خامجة وزايد ىتحشمش واش راه صاري لي تحسبو موسى يرجعلك فرعون,0,2021-03-21T12:07:17Z,p
843,عمر عبد العزيز,http://www.youtube.com/channel/UC-AiebUpZV9YXfOb-h0SXLQ,تفو اعلام الصرف الصحي لا تجعلو من مراحض عمومية مشاهر,0,2021-03-20T23:22:58Z,p
844,rania kir,http://www.youtube.com/channel/UChfK-qQmVDFItaCtlt2ZUTg,الخامجة,0,2021-03-20T22:45:33Z,p
845,Khalido Turbo,http://www.youtube.com/channel/UCug2J4xNh5s-ONfkCuy3zRw,كانت سكرانة,0,2021-03-20T21:48:59Z,p
846,Said Ak 47,http://www.youtube.com/channel/UCsd4eJ4Rs_bLlIgEzaOiDFA,انا نضن هدرت هاد الكلام هيا تحت تاثير المخدرات كي فطنت الصباح سمعت واش قالت ولات تبري في روحها ياو هادا صوتك يا بشرى متحكيلنا حتى حكاية عيب عليك يا الجايحة,0,2021-03-20T21:24:15Z,p
847,Nabil Bekkar,http://www.youtube.com/channel/UCH-PegiPUEH6PR4hW-M6J9g,شعب حلاب تعاطفوا مع خامجة تصويرك يبقاو ويتفرجوهم بناتك وهما يحكموا عليك,0,2021-03-20T20:49:53Z,p
848,Myral Bouguerria,http://www.youtube.com/channel/UCC_lcIkb1f36gjVR1Y5z0Ug,عندك الوش وتزيدي تبيني صوتك لوكان انا راني معصبة راسي ونبكي على سعدي عيب عليك والله ما لقيتي لحكيم وراهم ماليك,0,2021-03-20T13:16:47Z,p
849,Dubai rahma It,http://www.youtube.com/channel/UC1lP0qyYRIXqgk8EUbHyFvA,عجوزة,0,2021-03-20T09:09:09Z,p
850,Jasmine Amghar,http://www.youtube.com/channel/UCNyeLRSkT5SSt82EbW_ozFw,خسارة عليك واش يقولو بناتك عليك كيفاش رايخين يهزو روسهم قدام الناس ياخاه عليك والله ماتحشمي,0,2021-03-20T05:35:15Z,p
851,Jasmine Amghar,http://www.youtube.com/channel/UCNyeLRSkT5SSt82EbW_ozFw,يا عليك والله ماتحشمي ربي يسترنا يارب استغفر الله,0,2021-03-20T05:32:55Z,p
852,Mamar Becetti,http://www.youtube.com/channel/UCxbgpURad7JWdlQ7uYrIuQw,بنت فاميليا متقولش هذا لكلام حتى مع روحا تحشم مي انت خامجة تاع صح متسوي ولو شح واش صرالك تسبي الناس اللي وقفت معك خسرا عليك بنت فاميليا والله متسب متقول كلام كيما هكذا,0,2021-03-20T01:49:56Z,p
853,Kaderos Kderos,http://www.youtube.com/channel/UCDIACHFim5I2TzepmOP4Svw,فايحة ياو باينا,0,2021-03-20T01:49:40Z,p
854,Algérie DZ,http://www.youtube.com/channel/UC27pvtyzO3kRqLRGomSUiwA,التضامن تع الشعر حابين ايديروا معاها نفس الشيء البوس المساج ما خفي اعظم,0,2021-03-31T19:52:57Z,p
855,sabrina sabrina,http://www.youtube.com/channel/UC3gYvRQSeMNSrSyuWBvs19w,ياخاه الله يذلك ياخاه,0,2021-03-19T23:37:00Z,p
856,Hanan Salhi,http://www.youtube.com/channel/UC7_cTv131IM8_BoQrNfYXsA,متحشميش كنتي الممتلة المفضلة عندي بصح طاحت قيمتك وقفنا معاك كي دارلك راجلك لفديو مي ربي كشفك ولتي طيحيلنا بيماتنا حنا يماتنا فحولا مجبنالهمش لفضيحة خمس على ميمتك مسكينا وين تخبي وجها جبتيلها العار او خمي على بناتك كيكبرو دوماج ربي يهديك كنتي عزيزا على قلوبنا,0,2021-03-19T22:40:29Z,p
857,chaoui namouchi,http://www.youtube.com/channel/UCIOl89aNUkpfttNYQD594xg,لعقوبة كي تعملي فلم بورنو كما فريال لمجداني الصحفية راه التلفزيون الجزايري سايب يخدمو فيه غير العاهرات تفوه,0,2021-03-19T22:35:55Z,p
858,Nouh Bounegab,http://www.youtube.com/channel/UC2KWwwUQpM4SPZYdK73_kbA,اللي اكثر منهاك راهم يقولو ماشي صوتها سبحان الله الرخيس يقعد طول عمرو رخيس,1,2021-03-21T18:21:44Z,p
859,Abdel Nasser Hamache,http://www.youtube.com/channel/UCXMHPzxD4rk4Xb9TaVHzTHQ,انتي عريانة شفناك عريانة وبان عيبك حتى بناتك كي يكبروا نورولهم الفيديو على كل حال ستبقاي في التاريخ الاسود,0,2021-03-19T21:11:10Z,p
860,Tayebi Tayeb,http://www.youtube.com/channel/UCoKHFH_R7oXUaVQZl9sBrdQ,بيانو خامجة,0,2021-03-19T21:03:35Z,p
861,Assma Assma,http://www.youtube.com/channel/UCJ706dpypkiSuka0H6gQQ8A,خامجة ماتسواش,0,2021-03-19T18:51:04Z,p
862,يوميات ام إسلام,http://www.youtube.com/channel/UCfOfYY3_OwXalRSepouFsZQ,والله غير بشرى هذي وراهي باينا بلي هي سبحان الله متغلطوش رواحكم وهي باينا بلي متحشمش سجلولها كلامها باش تسمعوه وتعرفوها على حقيقتها,1,2021-03-19T16:52:51Z,p
863,Med Lamine MARNATA,http://www.youtube.com/channel/UCuTfphkbS43qu3pqxRj72Jg,نعديين باباك,0,2021-03-19T16:51:21Z,p
864,asma ritaj,http://www.youtube.com/channel/UCajOM_Bp2dTQAH3gbaqlp8A,ضرك درتو عليها من الاول حكايتها باينه بلي ما تحشمش لوكان جيتو تخممو غير شويه كنتو عرفتو الي بنت اصل ماتديرش فيديو عريانه حتى لو كان مع راجلها مي نتوما هكدا تخممو بوذنيكم هاي اكدتلكم بلي هي بنت اصل زيدو قولو ماشي صوتها شعب مكلخ,0,2021-03-19T16:37:02Z,p
865,Lynda Djemal,http://www.youtube.com/channel/UCxbMaWGlENUa3LUpsxWxrfw,انت مرخس وربي وكيلك تخلصيها عند ربي,0,2021-03-19T16:26:50Z,p
866,Farah Khan,http://www.youtube.com/channel/UC4d2swpRD-XWV_ybJL8HP8Q,وحدة تافهة انا ملول عرفتها فاسقة تفو خراية سلكنا من نعناع خرجت بشرى الخرشف هذي,0,2021-03-19T15:45:15Z,p
867,Imene Rezkou,http://www.youtube.com/channel/UCfXmLvYO55R9KR3M6BmV3Gw,والله شوكاتني والشعب واقف معاها ويقول بنت بلادنا استروها عيب عليك والله لوكان غير قعدتي ساكته خير لك حشمتي روحك وبهدلتي ببناتك,0,2021-03-19T14:45:29Z,p
868,Salima Merhouni,http://www.youtube.com/channel/UCnCPPq2J90nSO4J6yTdFUag,درتيها وتزيدي تسبي والله ما تحشمي توف عليك,0,2021-03-19T14:33:51Z,p
869,Ąņ Ğęł,http://www.youtube.com/channel/UCNzTpGj-UrY_LW35fqCJG9g,كرهتك من لاخر,0,2021-03-19T14:28:54Z,p
870,Aya yøya,http://www.youtube.com/channel/UCKMhV-E_OMgariSZVFeINXw,متحشمش,0,2021-03-19T14:17:48Z,p
871,Édition spéciale,http://www.youtube.com/channel/UCnx-ZEUDpAlmtFBO1sqX_ug,صوتك 1 خامجة ازدي تقولي فيها يديوك,0,2021-03-19T14:17:19Z,p
872,maya bella,http://www.youtube.com/channel/UCHjXZz6ZfbTn7h3S3-iFR-Q,تستاهلو,0,2021-03-19T14:11:12Z,p
873,Miloud Bengana,http://www.youtube.com/channel/UCc_nEQTsXkx4qQLSCNX-y8w,خنز,1,2021-03-19T13:20:57Z,p
874,عبدالرحمن محمد,http://www.youtube.com/channel/UC0F4xulmg6glVrTc2IWb1Rw,الله اذلك اذا انت فنانة يافيحة لا اخلاق لا تربية ديرو لحرام امبعد تولي تسبي مشي مربية وراكي تربي بناتك علي فسق,2,2021-03-19T13:05:51Z,p
875,inji khila,http://www.youtube.com/channel/UCllSmwmLV2lrSBnCaxeF3oA,نن ختي مانيش نغلط في روحي بصح رديت على لي قالو شح لي وقفو معاها راهي سبتكم,0,2021-03-20T06:19:28Z,p
876,Siham Karkour,http://www.youtube.com/channel/UCT7v5N2H6BNqSFvwA0ZnAgA,يا خامجة يا رخيسة ربي سنيا عليك ومزال تزيدي تشوفي لعجب بربي نشالله راكي تخلصي ومزال تخلصي حياتك كامل حرام فلحرام حسبي الله ونعم الوكيل فيكم يا خربات لبيوت,0,2021-03-19T12:35:23Z,p
877,SiSi TiTa,http://www.youtube.com/channel/UCGw69NiKyV7CZxL_Y4SZUmQ,مزالكي قديمة,0,2021-03-24T07:52:48Z,p
878,Mouloud Bouss,http://www.youtube.com/channel/UCBngsTzXQhkikqZvWNyrqvQ,عيب عليك هاد الكلام الفاحش,2,2021-03-19T11:58:27Z,p
879,ragine hamza,http://www.youtube.com/channel/UC8arTBNs205OdlO2N09xvZw,مليحة فيكم يالحلابين اللي وقفتو معاها رديتوها بنت اصل هي دير في الخماج هي حرة اوك لكن تجيو انتما ديرو منها راس القز هاو ليكم الرد المباشر تستاهلو اكتر يالحلابين,25,2021-03-19T11:25:50Z,p
880,Johannä Amelcrew,http://www.youtube.com/channel/UC9h2WW3ehulpvIhotn55b9A,انا من الاول موقفتش معاك زيد دوكا محيتك من الوجود لي ضامنو معاك يستاهلو بسك تلقاها ولا تلقاه جارو مضامنش معاه شاف فيديوك عريانة تبوشي في راجلك ضامنو معاك وقالو راجلها هل الاسلام قالنا كي تزوج مرتك دير معاها فيديو ياك هذا كل تشبه بنصارى قصف من قبايلة حرة ميش منافقة نعرف دين نتاعنا مليح الحمد لله منضامنش معاها يالوكان ياكلها تراب بسك يعجبكم فلسطيني سوري زوالي مترفدوهش حاشا بنات فاميليا,1,2021-03-19T11:25:48Z,p
881,Sara Asf,http://www.youtube.com/channel/UCjnhS-i0nV9l70vSYD1dWrQ,هذي رخيسة والله,4,2021-03-19T08:47:52Z,p
882,Belhoucin Malik,http://www.youtube.com/channel/UCfTfvhDIZ-nL7ju6ht1h3fQ,هذا ليس بالشيي الغريب هذو الفنانين يديرو كلش اصلا الميدان تاعهم خامج تاع فجور وفسق واش راكم حاسبينهم,61,2021-03-19T08:04:37Z,p
883,Moufida bm,http://www.youtube.com/channel/UCrKsYoVu9r6at3yBg8V0J2Q,لي في داركم خو وين يماك ختك,0,2021-03-20T17:36:30Z,p
884,Merwane Redwane,http://www.youtube.com/channel/UC-Q3SJzZLTmGwGhA-q-2GhQ,كوف روحك تطيح بهاذ الكلام البذيء والله عيب خامجة اكيد,2,2021-03-19T11:02:15Z,p
885,Zola Zola,http://www.youtube.com/channel/UCtQmDOnduO4A7HuZZs44zbA,اخاه راني مخلوعة مونيا بن فغول طلعت بريية عليك,67,2021-03-19T06:07:10Z,p
886,Amir Castio,http://www.youtube.com/channel/UCNqCj2GJ_gsCAunGBhVgUEg,خامجة الله من الاول لما شفت الراجل يبوسها كرهتها,34,2021-03-19T01:58:28Z,p
887,Mustapha Bakhti,http://www.youtube.com/channel/UCEf6pzT2Ts15zMs8SIAirnA,للي يبوس لا خامج درك,2,2021-03-19T14:13:09Z,p
888,lotfi alfrido,http://www.youtube.com/channel/UCQ3Xgfy8mJvXRGYWCCDUaOA,رخيسة والحلابين ها علاش كنت تاكلو في رواحكم,62,2021-03-19T00:46:57Z,p
889,mélina mimi,http://www.youtube.com/channel/UCTCPshOGWQ8s8In3voCKTkQ,زهرة اللوتس صوتها باين ولافاصون دو باغلي ديالها مافهمتش علاه دافعو عليها خامجة تقعد خامجة حبيتو ترجعوها داعية بسيف,0,2021-03-31T21:09:00Z,p
890,AmineDZ Tomas,http://www.youtube.com/channel/UCkVk3d9kr3RR4tg5IxhxRnQ,صوتها واشبيها حبت تستحمرنا صوتها غير روحي توبي لمولاك راه غير يفضح فيك,1,2021-03-21T12:12:15Z,p
891,Souha Gasmi,http://www.youtube.com/channel/UCsbzc1Tw4fFbAfdlnzSjUkQ,فعلا ميليو كامل تع خماج العفيفة فيهم دايرة رجلها وهم لعندهم الزهر,0,2021-03-19T12:45:50Z,p
892,Titouha Santacruz,http://www.youtube.com/channel/UCTVR1Qu8jyGBYKKY4GecdlA,لي دور في ليزاباختومو طلابة واصوافي وقفلة طايحة تحسبها دورو وباغية دير الباز في حياتها بدراهم الحرام بشرى ختي كنا حاسبينك حسبة سعا نتيا غي عصبة زيرو نيل,17,2021-03-18T23:58:04Z,p
893,yosef Janito,http://www.youtube.com/channel/UCz2u0JzPj3Odf1xb474KekQ,وكي طالبت المغرب بسبتة ومليلية وقالتلها اسبانيا نعطيك الشعر شقلتو يا طحاحنا سكتو ودرتو رواحكم مشفتوش انا ادعم قنات الشروق ويدك فشيخ نتا ولي كيفك يا العياشي,0,2021-03-04T02:52:49Z,p
894,مــومــن ولـد مجـــاهـر,http://www.youtube.com/channel/UCQFPbFk5AbnjGokWEtIyNTA,انت تعلم جيدا انهم بهكذا افعال يريدون اشعال نار الفتنة سواء من اعداء الله الاسلام في الجزاير او اعداء الله والاسلام في المغرب مثل ماحدث في المغرب حدث في الجزاير هدو تاكد يااخي انهم يهود يدعون الوطنية المنجل راه جايهم حتى,0,2021-02-19T06:47:50Z,p
895,Khaled kismoune,http://www.youtube.com/channel/UChzqWC7PaeAuUhR-iqxFW_Q,تحيا بومدين تحيا الجيش الوطني الجزاىري تبون نحن لا نركع الا لله انتم تسبو في الجنرالات العسكر بومدين ديما مهدرناش انا مع الشروق حريه التعبير وعلاه مهدرتوش مع اسبانيه السويد كي قالو الهالك السادس مخنت نقش يرقد على كرشو,0,2021-02-17T03:05:39Z,p
896,achour slimi,http://www.youtube.com/channel/UC5ZOsWvzC1AIR3HQ04X1k5A,النت شكام لاتمثل الجزاير,0,2021-02-17T15:51:50Z,p
897,Mehamed Mide,http://www.youtube.com/channel/UCk-UIzYHkBkJmyoUByB8KvA,وانت علاش متحكيش على المروك وناسكم الي يسبو في رايسناء تبون انتو تسبوه وحناء كي حكيناء على الملكا نتعكم راك تحكي وداتك الغير على المروك ودتكش الغيرة على الجزاير وايس نتعناء انت مغربي مروكي ماشي جزايري انا مع الغنات هذي وشكرن كي ردو عليكم تستاهلو,0,2021-02-15T17:38:50Z,p
898,Jad ADAM,http://www.youtube.com/channel/UCV8ClxJDd7za-I9cVT7Ooyg,بلع فمك اتكلم على الاعلام تاعكم,1,2021-02-15T15:51:44Z,p
899,mohamed zgaoula,http://www.youtube.com/channel/UCC0n4Apxl8f4B2zEYLTAGxw,لماذا لا تتكلم عن هولندا واسبانيا واخيرا الصهاينة لما عرو عورة المليك ولا واحد منكم تكلم شفت الا الجزاير الشروق قنات شريف لكل الجزايريين حب من حب وكره من كره,0,2021-02-14T23:37:27Z,p
900,nourro nourro,http://www.youtube.com/channel/UCIuwUTiBnZQVKOzTd4GNwmA,لالالا ما تغلط لسنا شعب واحد احنا الجزايريين لا نركع لغير الله ولا نبوس الايادي ولا نخون اخواننا ولا نطبع مع اليهود فمن يرضى بمخنث يحكمه لا يكون اخونا ومن يجلب اليهود لبلاد المسلمين ويقبل شعبه لا يمكن ان يكون اخونا من يعادي فلسطين لا يكون اخونا نعم الانظمة فاسدة لكن دور الشعوب تحطم القيود ولا نحن لا نخاوبي الجبناء والخونة وانا مع قناة الشروق زي ما قنواتكم قتلت رييسنا وقطعت له رجله,1,2021-02-14T23:18:06Z,p
901,Zehor Belghaouar,http://www.youtube.com/channel/UCpbAiRkLPzQ4tH-J9Vga_sA,شكون عطاك الحق تسب قناتنا وتقول قناه العار متوما قنواتكم قنوات العار والنفاق والشقاق شكون لبدا بلاستهزاء نتوما حصه العشابي هداك عور العينين المتصهين نتوما بديتوها وحنا ردينا السن بالسن والعين بالعين والبادي اضلم امالي يا المراككه الخونه هذا ردنا اما الرد الجاي يكون بتدخل العسكري والسلح والذبح بيكم بليهود لجبتوهم ضدنا باش يحموكم با خبثاء مكانش خاوه خاوه ماتستاهلوهاش اعداء الجوار ملي ستقلينا ونتوما تكيدون المكايد الان مكايدكم طيح علي رسانكم صهاينه ماتحشموش تفو,0,2021-02-14T22:13:08Z,p
902,Ana Howa,http://www.youtube.com/channel/UCTjPKvEhurhcZKnrM9XvGnw,راه كل دول العالم حررها رجالها اما سلاح مكانش كيشروه من مغرب اصلا مقاومه مكانش عندها امكانيات باش تشري سلاح الله يهديك كول حاجه منطقيه اما طايره راه ناس لكانو فيها لكيهمهم الامر راه قالو حقيقه راه نتوما لاولتها كيف بغيتو اما قصه ديال مليون ونص شهيد هي كلمه قالها جمال عبد الناصر لكترة ضحايه شهداء لا احد يعرف عددهم من هوم لانك ادا قلتي مليون ونصف شهيد هدا يعني انك حسبتيهم عرفتهم بالاسماء هذا ليس مدكور في اي حاجه في تاريخ الجزاير ليكن في علمك ان ضحايه قضيه جزايريه مكنوش كلهم من جزاير كانو تونسين مغاربه لا تسطتيع انكار هذا قضية اسراييل هي ان تعاملات لكانت تمر في سر اصبحت علانيه لا تقل لي ان جزاير لا تتعامل مع اسراييل في سر لان هناك احصايية لتبادل التجاري بين جزاير اسراييل بمعدل 8 هذا غير لواضح ما خفيه كان اعضم اما باش نسميها خيانه لاسلام هدا كلام بس رسول الله صلى الله عليه وسلم كان جاره يهودي كان يتاجل مع يهود اين مشكل اليس قدوتكم رسول الله اما قضيه فلسطينية اريني ماذا قمتم به من اجلها من غير شعارات المغرب شيد مطار غزه كانت اول طاير فيها مساعدات تصل الي قطاع غزه مغربيه مستشفي عسكري ادويه مسعدات كتيره نقود التي كانت ترسل اليهم من صندوق القدس الشريف وانتم مادا فعلتم من غير شعارات,0,2021-02-21T01:07:16Z,p
903,Dounia Firelight,http://www.youtube.com/channel/UCvMEjIjWkxpxnhdstQezY_g,ملك نقش 106,0,2021-02-14T17:06:06Z,p
904,mok dad,http://www.youtube.com/channel/UCFXAaNn869oomh2dXbeY8yQ,لهجة جزايريين فور على لهجتكم لي تحشم,2,2021-02-14T12:38:41Z,p
905,جزائرية دمي حار,http://www.youtube.com/channel/UClVx8FCiYrfM9rU1YEZ6RYg,خ بعيد شر لخاوتنا يهود,0,2021-02-18T12:58:01Z,p
906,Amar Zamri,http://www.youtube.com/channel/UChEkFs6PJ_QkQMpxX9eg8pA,هذيك فنان العار,0,2021-02-14T10:21:35Z,p
907,جمال محيي,http://www.youtube.com/channel/UCT3WE1KetmRCNv_-E5SLyRw,المغرب خط بنفسجي,0,2021-02-14T23:26:15Z,p
908,Banbedra Hayat,http://www.youtube.com/channel/UC3PNFyeUVHyc5UWGIzzgnMA,الله يصفر وجهك,2,2021-02-14T08:47:04Z,p
909,مریم مريم,http://www.youtube.com/channel/UChycglGzChxFpraAvGZDoSw,كي كنتو تسبو بوتفليقة وبومدين وجعلتو التكتوك لتبون يرقص ويغني وحسان المغربي وبشرى الفايحة تسب في الشهداء ولا غير ميمي غاضكم سبحان الله وين يبان ميمي مع الشهداء لكن طيحت بروحك انك طايح تقول الملك هو توب الله يدلك,1,2021-02-14T01:13:18Z,p
910,Khaled Mca,http://www.youtube.com/channel/UCAM9r5gNQmuTuD9e-WltV0w,الله يلعن الملك,0,2021-02-14T03:32:35Z,p
911,sab by,http://www.youtube.com/channel/UCRIdoWK9K34yUuxV_j-ljVA,الماليك 106,1,2021-03-11T05:53:18Z,p
912,BraveheartDZ,http://www.youtube.com/channel/UCZ0jcwgmu0QZNiFGNWug8Iw,مسرحية تقمص الجنسيات والتعليق قديمة بزاف يا المراكشي هذه هي التي يمكن ان تعتبر فعلا اساءة ازعف يا المراكشي من قناة هولندية وهذي من قنناة اسبانية الشعب المسكين لي كان ومزال راقد هوو شعبك الشعب الذي اوهموه بان الملوك السلاطين موسسة ابدية ومقدسة لازمة للمغرب الاقصى الله العظيم مهما بلغ سوء النظام عندنا فهو لا يقارن مع نظام المخزن الصهيوني المجرم المستبد العميل يجب ان تفهم ان المشكل هو ان العايلة والملك الذي يحكمك مستشاره من قوم المغضوب عليهم هو اندري ازولاي سعار امثالك من العياشة العبيد حنا سيدنا لملك عطانا كل خيرات ومناش جيعانين نسلكو شوماج وشابعين فورماج سيدنا لمالك الله يزيد في عمرو وينقص من عمرنا ربي يحفضهونا مادنا لكسيجين باطل يريبولنا ديارنا ولكن عاش الملك هذه اقوال العياشة الرعب والخوف من المسمى ملك ومخزنه الصهيوني جعلكم لا تخرجون ولو في مسيرة صغيرة او وقفة تنديدا بالتطبيع القديم الجديد الشنيع لكنكم كتم قد خرجتم سابقا في مسيرة صغيرة تنديدا بتطبيع الامارات وبن زايد ومظاهرات اخرى سابقا تظامنا مع القضية الفلسطينية اين انتم الان وهذا ما يوكد ان هناك رعب حقيقي لانكم تعلمون مصيراي احد ان انتقد ملكه ومحزنه مباشرة ولو بتعليق الى جانب ان هناك نوع من القدسية للحكم الملكي الصهيوني ولتلك العايلة المجرمة التي تتوارث الارض وكان هناك وحي من السماء اعطى الشرعية المقدسة الابدية لتلك العايلة لتحكم وتملك تلك الارض ونسبوا هذا الملك الصهيوني للنبي ص زورا وكذبا وبهتانا وضحكا على الذقون هذا ما لن يتغير فيكم الا يوم تتحرر العقول هذا تماما ما يوسف له ارض اصبحت ملكا لعايلة تحكم وتملك واصبحت عقارا يمتلكه ملك ومخزن متصهين يفعل مايشاء ويهدي الاراضي للملوك والامراء في ظروف اقل ما يقال عنها انها تثير الشقفة عايلة مجرمة عميلة ترى في البطش والدموية والتكبر والتعالي وارهاب الناس الطريق الامثل لتحقيق ماربها للبقاء على كرسي العرش مع قدسية كاذبة ساقطة مايسمى امير المومنين زورا وبهتانا وكذبا وضحكا على الذقون يمثل انموذجا لسلوك وطريقة استعباد الناس وقمعهم وظن انه الرب الذى يحكم البلاد وكل شىء بامره فهو الذى يرزق الناس ويمنع عنهم الرزق وليومنا الناس هذا يحكمك العلويين بخرافة هولاء الخونة الذين جلبوا الحماية وسمحوا في الاراضي وتواطيوا من اجل بقايهم على كرسي العرش ولو تطلب منهم ذلك وديان من دماء الشعب المغلوب على امره فلماذا لا نجد تعليقا واحدا او فيديوا يوجه الكلام للصهيوني السادس ويدعوا هذا المخزن الصهيوني وهذا الملك لان يكون مثل عمر علي غيرهم من الحكام مادامتم انتم ترون فيه سليل الدم النبوي والذليل الجبان يقول لما لا فهذا سيدنا وهو ملك المروك ملك الشعب ملك كل شي كل المكاتب تحت لوايه المكتب الشريف للفوسفاط اكبر ثروة للملك ومنظمة اونا واتصالات المروك والمحيط الاطلسي الشمال المروكي حتى الرياضة فهي له عند سماعك للجامعة الملكية جميع الرياضات يمتلكها حتى الشعب فهو ملكه كل شي نتاعو الارض السما البحر البر الشعب الحشرات الحيوانات القرود كل شي يعطي الاراضي للملوك والامراء الخليجيين والاجانب وغيرهم وكان المغرب الاقصى عقار تتوارثه عايلته التي حكمت وتحكم بالخرافات وكان الارض ملك ابيه طبعا تعلمون لماذا يهدي ماليس له لملك اسبانيا مثلا فتبادل الاراضي بين اسبانيا والمخزن الصهيوني ليس بالجديد وكمثال على ذلك مدريد منحت ادارة الصحراء الغربية للمخزن والمملكة العلوية منحت سبتة ومليلية لاسبانيا مقابل ذلك لكن بشروط مدريدية صارمة منها حصة اقتصادية لاسبانيا من مداخيل خيرات الصحراء الغربية الباطنية والبحرية التي يذرها المخزن في عمليات النهب التي يقوم بها بحماية من باريس التي هي الاخرى لديها حصة الاسد من خيرات الصحراء الغربية وحتى من خيرات المغرب الاقصى ومن بينها اراضي شاسعة وقصور وضيعات وغيرها يملكها فرنسيون ملكية تامة كما يملك العلويين البلاد ملكية وراثية تامة لذا فان الذي حصل بين محمد السادس ووالد فيليبي السادس موجود في الشمال للقرن السادس بعتم شرفكم بتغريدة تويتر عمرها اربعون يوما على الاكثر اما التطبيع القديم الجديد فهو وصمة العار التي ستبقى في جبين امثالك الى الابد وليست هي من ستحل مشاكلكم كل ما يدرس لكم تخربيق كما تقولون في بلادكم رغم كل هذا مازلتم تتحدثون بلا استحياء فقولوا كلمة الحق في هذا الملك المجرم العميل نريد ان نرى ففقط تعليق واحد لا توافقون فيه الملك اصمتوا فلا نامت اعين الجبناء فلكل نهاية بداية ولكل نييجة سبب والباطل لا يمكن ان يستمر مهما طال عمره,0,2021-02-14T13:08:36Z,p
913,Lamy kar,http://www.youtube.com/channel/UChrXdFtm6uQSfDZUbqUjKvQ,ماشي اخوة كل فطريقوا فبلادو ديك خاوة خاوة غير كذبة كذبتوها تيقتوها حيت الاخ مكيضرش خوه المسلم يوديه الفتن الكبيرة هي لدرتو فاش دعمتوا ناس خونة فاش حاولتو تسرقو ثراتنا لكن كيف قلتي الله يمهل لا يهمل كلشي كيبان العالم عارف حضارة المغرب العريقة,0,2021-02-14T10:27:58Z,p
914,El Magnifico,http://www.youtube.com/channel/UCoEdEPtAiWJNO_QbuG1A4cg,هل تعلم ان للجاء_زاير سيدا واحدا ان الجاء_زايريين لا يقبلون الايدي نعم للجاء_زاير سيدا واحدا هو الفرنسي نياك الملايين من الحشرات الطيزايرية ناهب الغاز البترول حامي عسكر الحركة ابو كروسة زيزو الابله لعشرين سنة المختفي كذبون نعم ان الجاء_زايريين لا يبوسون الايدي حاشا انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون مانويل ماكرون حفيد لي كولون اللي ناكو اجدادهم الالجشيان بالملايين يتسولون فيزا من زبه يجيبو امهاتهم تعانق تبوس ماكرون زبو قايم فوق بلادهم اخواتاتهم زوجاتهم يزغرتو يرحبو يضحكو للفرنسي النياك سليل الفحولا يتمناو يضرب ليهوم الترمة لانو مبقاو رجال الجاء_زاير ينيكو كيف الرجال كلشي عطاي انوش نقش قحاب انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون فرانسوا هولاند المسمى مستقبل الجاء_زاير فيتير دو لالجيري حفيد نياكين اباء اجداد لقطاء قحبات جاء زاير يقدمو لو بناتهم يغنو لو بونجوغ موسيو لوبغيزيدون يختار منهن لزبو اللي يتشهى امام النقش الاول بوتف زيزو منكوح وجدة اللي يضحك يحلب الطفلات للزب الفرنسي ويمد لو مفتاح الجاء_زاير يدخل يحوي وين يحب شكون يحب,1,2021-02-13T18:35:34Z,p
915,Nacir Kabaache,http://www.youtube.com/channel/UCfuJHSVp84njIArPGcfHjyg,اتكلم عن يهود المعاربة الدين يسبون يشتمون الجزاير او شفت غير الشباب الجزاىري هم احرار في ما يفعلون لا ثقة في المغرب بني صهيون الجيش الشعب جسد واحد,41,2021-02-13T17:51:48Z,p
916,NUEVO HEMRES,http://www.youtube.com/channel/UCK3ud_y2_VxxyxBIFJNVn7A,احترم يهود مغاربة را كانين منذ قدم زمن في حي ملاح فاس مكناس ناظور,1,2021-03-14T13:31:49Z,p
917,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكامة احكي باسمك,0,2021-02-16T18:13:22Z,p
