,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
6225,ilyes Zerzaihi,http://www.youtube.com/channel/UCQQqA6WbFS4uAOyOVktEicg,لا تعليق والله هبلوها هاذي,0,2021-03-31T23:26:24Z,,
6226,ميرال سماعيني,http://www.youtube.com/channel/UCMIVjSJhM0WPLNmouCRQYgg,انا جامي شت مرا تسب كيمهاك اما مرا لي بشرفها وعزها متصورش روحها كيمهاك الله يهديك يامرا,1,2021-03-31T19:36:19Z,,
6227,Ibtissam Bassma,http://www.youtube.com/channel/UCsnLTy28YLT1H62KnM952vw,هادي هيا لي كانو يضربو بها المثل فديزاد وات ذفاك ماتحت السواهي دواهي صاح المظاهر خداعة,0,2021-03-31T13:05:33Z,,
6228,Fatouma Mimo,http://www.youtube.com/channel/UCQqDQSlc7cdmoCjs3DSLq1g,تفو ماتحشمش قليل لي صرا فيها,0,2021-03-30T23:07:51Z,,
6229,benaouda cheikh,http://www.youtube.com/channel/UCUalCeAybeD_Gr9PKO2MLtA,هذي بشري ذيب متغطية بهيدرة تع نعجة ها هي بانت علي حققتها شيرات تع كبريات ميهدروش كيما هك,0,2021-03-30T11:38:03Z,,
6230,محمد لمين,http://www.youtube.com/channel/UCxSPkd0AwLmTDS4UeslPXFg,يعق كرهتلي جد بابات الزواج هذي البنادم,0,2021-03-29T17:44:52Z,,
6231,Manou Bm,http://www.youtube.com/channel/UCLf19W4Rl8HJgceH_uhLLEg,هذي مشي لافوا تع بشرى هذي صوتها خشينن,0,2021-03-29T14:30:33Z,,
6232,nitrox,http://www.youtube.com/channel/UCgXc1LW5P40tpO3WAJdlDig,لا لا لاباس,0,2021-03-28T14:58:13Z,,
6233,Moha Kamy,http://www.youtube.com/channel/UCMWJXUHP4L9PUBX25C5Z5aw,فهمتك زعاف لي راهو يهدر فيك,0,2021-03-28T14:20:56Z,,
6234,ياقوت ياقوت,http://www.youtube.com/channel/UCs9MdtzVfV1IrH0nVWrXT2A,حاشي بنات اصل ولي بنت فاميلا عمرها متكوننش في بارتمو حاشي وبعض وحاشي امهات بسك معظم الجزايري تلاقاي امه ميته قليلة الحياء هذا صوتك يابشري ذرك كرهتك وحق الجزاير لي وقفت معاك في اخير تسبي,0,2021-03-28T10:41:20Z,,
6235,abderra 5124t,http://www.youtube.com/channel/UCp6-lyw1vv7qzA5erYHbAKw,كثرت الاوبية والزلازل والفتن في بلادنا الله المستعان,1,2021-03-28T07:05:39Z,,
6236,sifo artist,http://www.youtube.com/channel/UCgcOglC5L_oYn162BpfhNWQ,يستهلو اخطر حلبين,0,2021-03-28T01:46:32Z,,
6237,messaoudi kamel,http://www.youtube.com/channel/UCSDHuxn7B2hWQqOep9wB7bA,الله ﻳﻌﻄﻴك ﺍﻟﺴﺎﺣﻖ ﻭ ﺍﻟﻼﺣﻖ ﻭ ﺍﻟﺮﺻﺎﺹ ﺍﻟﻤﺘﻼﺣﻖ ﻳﻌﻄﻴك ﺍﻟﺒﻼ ﻭ ﻗﻠﺔ ﺍﻟﻬﻨﺎ ﻭ ﻣﻌﻴﺸﺔ ﻓﻲ ﺍﻟﺨﻼ ﻭ ﺍﻟﻤﻮﺕ ﺑﻼ ﻋﺰﺍ ﺇﻥ ﺷﺎﺀ ﺍﻟﻠﻪ ﻧﻬﺎﺭﻳﻦ ﻓﻠﻔﺮﺍﺵ ﻭﺍﻟﺜﺎﻟﺖ ﻓﻲ النعاش ﻳﻌﻄﻴك ﻣﺮﺽ ﺍﻟﺮﻭﺍﻭﻱ ﻭ ﺍﻟﺤﺠﺮ ﻓﺎﻟﻜﻼﻭﻱ ﻭ ﺟﺮﺡ ﻓﻲ ﺍﻟﻤﺼﺮﺍﻥ ﻭ ﻳﻌﻄﻴك ﺳﻄﺮ ﺍﻟﻀﺮﺳﺔ ﻭﻣﻌﻴﺸﺔ ﻣﺴﻮﺳﺔ ﻳﻌﻄﻴك ﻃﻴﺤﺔ ﻗﺪﺍﻡ ﺍﻟﻨﺎﺱ ﻭﻣﻌﻴﺸﺔ ﻓﻲ ﺍﻟﻮﺳﻮﺍﺱ ﻭﻭﺟﻊ ﺍﻟﺮﺍﺱ ﻳﻌﻄﻴك ﺍﻟﻐﻤﺔ ﻭﺍﻟﺨﺒﺎﻁ ﻭﺣﺠﺮﺓ ﻓﻲ ﺍﻟﺴﺒﺎﻁ ﺗﺨﺮﺝ ﻣﻨﻮ ﺭﻳﺤﺔ ﺍﻟﺸﻴﺎﻁ ﺁﻣﻴﻦ ﻳﺎ ﺭﺏ ﺍﻟﻌﺎﻟﻤﻴﻦ ـ الله يجفف نسلك والجرب لاهلك الله يريب قنطاسك ويهدم ساسك والله ينوض الجرب والحب في راسك الله يحرم عليك نعاسك,0,2021-03-27T19:42:18Z,,
6238,إبن الجزائر,http://www.youtube.com/channel/UC6kq9OD8jkr3SxXcldJYdjg,ماشي صوتها هذا الفيديو ماشي هي وحدة تشبهلها,0,2021-03-27T04:15:48Z,,
6239,Kao Eagle,http://www.youtube.com/channel/UC03nYOrRKH7OvNFdAPgFLxQ,باينة بلي هي ماكان ني ابلاكاسيون ني والو اه زمان لي وصلنالو ما تقدر دير لامان حتى في امام تع جامع الله يسترنا,0,2021-03-26T14:45:01Z,,
6240,Tarak مخلولناش رئيس مسقم,http://www.youtube.com/channel/UCd_wKEI5weaCu6p-UINOjaw,الله يدلك علا داك سب,0,2021-03-26T08:31:17Z,,
6241,فيديوهات متنوعة tik tok,http://www.youtube.com/channel/UC8DIHa-rlozGYp0wDxCMHaw,خماجة,0,2021-03-26T00:26:20Z,,
6242,ماجد درياس,http://www.youtube.com/channel/UCXQvfTO8gv09Ssyh1CFU-kQ,بشري مثقوبة,0,2021-03-25T23:01:18Z,,
6243,Ouarda Micha,http://www.youtube.com/channel/UCXsMZ2iugh1guaBAIWwCtzA,تستاهلو تدافعو على الخامجات والزوالي الله ما تسمعو به ياخي شعب,0,2021-03-25T22:42:48Z,,
6244,دلوعه mama,http://www.youtube.com/channel/UCkLZxQdqtYnlKvamQMMdANw,كثرتو عليها الهدرا والفديوات والقصف دخلتو فيها جنون تع ربي من بكري راح طيحلكم وتستاهلو تطياح خاطر متفهموش شاطرين غير في سبان والهدرا علا ناس,0,2021-03-25T18:49:22Z,,
6245,ماجد درياس,http://www.youtube.com/channel/UCXQvfTO8gv09Ssyh1CFU-kQ,انتي بين خ,0,2021-03-25T23:06:34Z,,
6246,Adam Nassim Adam,http://www.youtube.com/channel/UCZnA2F7oWwohiQDJxS5Cz0g,الفنان اخلاق اداب و ليس كل من يدخل في الفن يسمى فنان بل هو دخيل اذا لا تاخذوا الصورة على الفنان بهذا الحكم,1,2021-03-25T03:36:15Z,,
6247,Nada Nadouche,http://www.youtube.com/channel/UCpCf7qO98phLnrQ0QYKKa8w,يا جماعة ربي يهديكم الممثل والمغني مهمش فنانين كذابين راكم مسلمين خافو ربي الفنان هو الرسام التشكيلي,0,2021-03-26T04:29:42Z,,
6248,Walid Mohamed,http://www.youtube.com/channel/UCk2uijo7T_5C_CBHbjlH3Zg,فنانين الجزاير,0,2021-03-25T01:19:22Z,,
6249,nacera taihi,http://www.youtube.com/channel/UCby0zSJ8zbAVanoJu7LQ9VA,استغفر الله العظيم راني مخلوعة راح لحياء في هاذ لبلا لي الدرجة هاذي الله يسترنا ويحفظنا من الناس كيما هاذو ويبعد علينا المصايب الزلازل والامراض امين يا رب العالمين,1,2021-03-24T23:48:24Z,,
6250,Loula Loulou,http://www.youtube.com/channel/UCa5txe-MPtPhAQgWxcezzxA,يا ماشي لهاذ الدرجة تقول ماشي صوتها باينة بلي هي شرع الله والله ماتحشم,1,2021-03-24T22:09:03Z,,
6251,Mohamed Morjana,http://www.youtube.com/channel/UCg3fjQVkjpoK-UgUeiBgTvg,يابشرى عندي برتومو جديدا راكي معروضة,0,2021-03-24T20:57:17Z,,
6252,k jazayria,http://www.youtube.com/channel/UCoINynUtfPd9apii6gIONHQ,زعما هي مهبولة تسب في الشعب كامل باينة على لي نشرو فيديوهاتها,0,2021-03-24T19:42:26Z,,
6253,Mi ra,http://www.youtube.com/channel/UCOBaQOzs8NFNRrWT3v6Tlgw,مشكيتش هي االه اعلم والله مديرها,0,2021-03-24T18:50:51Z,,
6254,إبن الجزائر,http://www.youtube.com/channel/UC6kq9OD8jkr3SxXcldJYdjg,وراكي تحلفي عليها احلفي على روحك برك,0,2021-03-27T04:02:17Z,,
6255,Asma Djaafer,http://www.youtube.com/channel/UCGCR79OoLO5vG0NRm_pPx1Q,يا خاه خماج,0,2021-03-24T16:42:03Z,,
6256,MEh,http://www.youtube.com/channel/UCIXBnJokSf0EEHKt-UGe1BA,واحد كان يسب في سيد علجال هي بنت قلتله شوف فديو شكون لي كان يصور هي لي صورته لانه رجل كان يحلق يد تانيه حاطها بكتفها هي تصور تبوس فيه وليوم جميع لي وقف معها هي ردت لكم جميلكم كما يلزم لانه ناس ما حبوش يفهمه انه هي خامجه على هذا شي طلقها فلسطيني وشكرا,1,2021-03-24T05:15:11Z,,
6257,Ben Ayachi,http://www.youtube.com/channel/UCz5B8C7eZG4ytbZadV20wgw,بشري نعطيك 80 الا جي عندي لادار ساكن في باريس نعطيك العنوان,0,2021-03-23T21:50:23Z,,
6258,AMIN AMOT,http://www.youtube.com/channel/UC_kpVekbdIqhP-y9zdJUh5w,اه يا المعزة يا الفايحة كشفك ربي,0,2021-03-23T21:25:28Z,,
6259,zii olanda,http://www.youtube.com/channel/UCbIeJjT4DVooTx6GmFOBGjg,باين صوتها العيب ماشي عليها العيب على الناس لي دافع عليها يتبعوا في الموثريين تاع انستغرام اليوتيوب لي اصلا خالصين على كلامهم,1,2021-03-23T17:35:31Z,,
6260,la blonde princesse,http://www.youtube.com/channel/UCcJq63nmWmX9Y2TMcLxtdsQ,فاسقة وتتعرض لشرف سيداتها,0,2021-03-23T17:14:14Z,,
6261,Lyes Bouzareah,http://www.youtube.com/channel/UCufqutONa9ll5zh05w1N7ow,انتي ركي تقولي على روحك ام مشكيتش واش ركي ريحا تمدي لبناتك معندك والو 0 في الاخلاق 0 في التربية 0 0 خلاعتني بهداك لكلام كلام وحدة من الشارع معندكش الرجال يطوك طريحة الموت بالتيو حتى تفوحى,0,2021-03-23T12:12:22Z,,
6262,Amir Otmano,http://www.youtube.com/channel/UCDGfdj0eYsKNucYcmxYBPdA,الله ذلك يا خامجة مشي مربية وقحة,0,2021-03-22T22:41:30Z,,
6263,مجانين العصر,http://www.youtube.com/channel/UCkMmq06T-qIN-_7J-kKt_Jw,قالك تطبيق والله بعد ماشفت تطبيق تاع التيكتوك على طوم كروز قريب نامن بلي ماشي صوتها بصح والله مافهمنا,0,2021-03-22T22:27:21Z,,
6264,حسان محمد,http://www.youtube.com/channel/UCdvPxvZxMraD5ThBQfNnoQg,حتى لو شتمت راهي امراة فحلة حافظت على روحها والويل لي شهر بها من يوم مشهود وبه موعود يوم حساب القاذفين للمستورات العفيفات,0,2021-03-22T21:44:31Z,,
6265,إبن الجزائر,http://www.youtube.com/channel/UC6kq9OD8jkr3SxXcldJYdjg,ماشهر بيها اي واحد علاه الشعب تصور معاها فالفيديو الويل لمن شهر بها شهرت بروحها,0,2021-03-27T03:57:35Z,,
6266,kada hamou,http://www.youtube.com/channel/UCjoIp1VLESbEvoHcj8nsWWQ,لا حدث,0,2021-03-22T18:13:23Z,,
6267,lola lola,http://www.youtube.com/channel/UCrS2K0cgb-mUI2Gc1EbR9Uw,راكم تكاوفو في روحكم كولشي باين هي سبت ونتم اقعدو تقولو ماشي صوتها ڨراف ربي يسطرنا ولي عندو بنات اربيهم احوس عليهم وين اهم ولا وين بايتين معامن راهم يمشو اخالطو طليق هو لي لحق الطفلة توشي عيشة راجل باختصار التام عسو خواتتكم وخلاص ربيوهم سلام,2,2021-03-22T16:07:41Z,,
6268,Sara Ouk,http://www.youtube.com/channel/UCpQI2K5a_W7tqERRxbbbGNQ,باين ونتي,0,2021-03-22T15:40:52Z,,
6269,gt1333,http://www.youtube.com/channel/UCs0u5TDDZWvaAnkr_JpT_aQ,فنانين هم اعداء الله واغلبيتهم منافقين الا قليل من رحم ربي,0,2021-03-22T15:30:50Z,,
6270,Saif Saif,http://www.youtube.com/channel/UCKPLP0NDnAERHJp0Uk46TJQ,يعطيك الصحة صاحبي خليهم يعرفو معامن راهم متضامنين نصف الشعب طحان وحشى الرجال,0,2021-03-22T15:04:06Z,,
6271,Hábibát- MøukhTâr,http://www.youtube.com/channel/UC-PCZs1zcjoq8wrJ8uXEvvw,باينة صوتك يانمي تتمنيكي بينا نتي,0,2021-03-22T14:32:32Z,,
6272,nana le Verseau,http://www.youtube.com/channel/UCV3xlCL2kMzQoaA_qmJfeJA,يا بنتي خافي نتي على بناتك يخرجوا كيما انت,0,2021-03-22T11:59:53Z,,
6273,SiSi TiTa,http://www.youtube.com/channel/UCGw69NiKyV7CZxL_Y4SZUmQ,بففق,0,2021-03-24T07:54:03Z,,
6274,Mekki Fayza,http://www.youtube.com/channel/UCCeqGYdVtYnuTvoIOFulk9w,عندك الصح واش قلتي,0,2021-03-22T11:15:22Z,,
6275,Meriem Channel,http://www.youtube.com/channel/UC3nscJwLgu1HH3gUqOs_EoQ,شفتو هادي لي تضامنتو معاها هاي عطاتكم العصير,1,2021-03-22T08:03:35Z,,
6276,بلال جفافلة,http://www.youtube.com/channel/UCorQ86Fowd3Lbi9T_14rnlg,قلة حياء قلة تربية انعدام الاخلاق تماما اللهم ارزقنا حسن الخاتمة,2,2021-03-22T06:06:53Z,,
6277,الاسلام دين الدولة,http://www.youtube.com/channel/UCYKwdjQXRXPbfVvlhMgigug,عند قناعة راسخة ان المراة مخلوق شرير وكل واحدة ودرجتها,0,2021-03-22T00:27:41Z,,
6278,Adam Chouha,http://www.youtube.com/channel/UCy2QDmSco5n_45OwBZ3sbZQ,عندها حق ماهدرتش على لي وقفو معاها هدرت على لي يبارطاجيو لي فيديو تاعها وجايبينها مو راها عندها الف حق,0,2021-03-21T23:15:28Z,,
6279,إبن الجزائر,http://www.youtube.com/channel/UC6kq9OD8jkr3SxXcldJYdjg,طيح بكلام عيب وعندها حق,0,2021-03-27T04:10:12Z,,
6280,Sonia Baadache,http://www.youtube.com/channel/UCz0NJ0X0fo3aVH-wLGqBrKQ,شريكي نقرا سبع سنين نجي نقابل يماك,0,2021-03-21T23:10:44Z,,
6281,mamar bengalia,http://www.youtube.com/channel/UCmCG5YIlPgBNymd6pAlouzA,حطب جهنم,1,2021-03-21T22:52:34Z,,
6282,Ahlam Ahla,http://www.youtube.com/channel/UCildrcMgNcdZDQOdJetq5lg,باينا حكايتك من الاول,0,2021-03-21T21:22:22Z,,
6283,Ahlam Ahla,http://www.youtube.com/channel/UCildrcMgNcdZDQOdJetq5lg,لحمي شوك,0,2021-03-21T21:21:20Z,,
6284,Nouh Bounegab,http://www.youtube.com/channel/UC2KWwwUQpM4SPZYdK73_kbA,الحمدلله ملي شفت الفيديو نتاعها ماتضامنتش معاها والحلابين هاو الرد زيدو اسمعو وسخ وذنيكم تربحو الشعر واللي اكثر من هاك يزيدو يتضامنو معاها سبحان الله الرخيس يقعد طول عمرو رخيس واللي راجل وعندو شخصية يقعد طول عمرو راجل مايهزوش الريح من اي جيهة,1,2021-03-21T18:18:36Z,,
6285,cicino yacino,http://www.youtube.com/channel/UCJk3hNHfeJ7mV4P8HCgOEtw,كل واحد يلتهى بروحو ومرتو وبناتو وخواتاتو وكلام فلوليات علاه,1,2021-03-21T17:47:05Z,,
6286,cicino yacino,http://www.youtube.com/channel/UCJk3hNHfeJ7mV4P8HCgOEtw,كلام صواب حب حب ولي كره كره,1,2021-03-21T17:46:10Z,,
6287,Hamza Boulkamh,http://www.youtube.com/channel/UC5QPdhh_8f594mGZRBQohMw,واش هذا الشيء ربي يجيب الخير ربي يهدي كل انسان,0,2021-03-21T16:24:20Z,,
6288,Yuosef Aifa,http://www.youtube.com/channel/UCgBsZZHcHc4XIFKNMoxJ8CA,بلوكيت علبالك مفهمت والو زعمى صح هيا ولا خدمولها لخدمة ولا مفهمتش,0,2021-03-21T16:00:07Z,,
6289,Nadjet NoNo,http://www.youtube.com/channel/UC7gf0HT00EqCSo-97kcDluw,صوت صوتها لحلابين وين راكم,0,2021-03-21T15:57:10Z,,
6290,Adel Khalifa,http://www.youtube.com/channel/UCBYo76XB5gbhq_MV0uwlNCg,لي راه يقول بشرى راهي تعطي نورمال يجي حدايا,16,2021-03-21T13:20:39Z,,
6291,AmineDZ Tomas,http://www.youtube.com/channel/UCkVk3d9kr3RR4tg5IxhxRnQ,مافيا ماتحشميش خليقتك تبدلت وجه الخرا,0,2021-03-21T12:13:01Z,,
6292,akila djaddou,http://www.youtube.com/channel/UCE_-wO9G2hamnSFk2ucsYVA,خامجة وزايد ىتحشمش واش راه صاري لي تحسبو موسى يرجعلك فرعون,0,2021-03-21T12:07:17Z,,
6293,salam Everyone,http://www.youtube.com/channel/UCsojZiW5uy-RR3-ZTZl2ODQ,بنسب ليك مونية بن فيغول رجعت الحاجة مونية بن فيغول,0,2021-03-21T09:39:13Z,,
6294,dakster billy,http://www.youtube.com/channel/UCuPkK_adKd3zHQ4AftzhNpw,لو كان نكملو هكذا ما نزيدوش بزاف تلقى سارق حاكمينلو يده في الصاك يقولهم ماشي يدي هذه يد مفبركة,0,2021-03-21T04:25:07Z,,
6295,Sara Sirat,http://www.youtube.com/channel/UCtWq8E7GF4T3_cF7wNwC0Lw,يا لطيف كلمات سوقية تتلفض بيهم غي بنات مشي مربين لله يهديك,1,2021-03-21T04:07:36Z,,
6296,Chawki Chawki,http://www.youtube.com/channel/UC4miwx79x1DCuqrBQcizHnA,تذكرت يوما في درس من دروس الجمعة ان الامام قال ان رسول الله صلى الله عليه وسلم قال عن مظاهر اقتراب الساعة انه يكذب الصادق ويصدق الكاذب ويوتمن الخاين ويخون الامين وها نحن نعيش ماقال اشرف خلق الله نبينا محمد عليه افضل الصلوات والسلام ان لم تستحي فافعل ماتشاء الشي لي درتيه بالصوت والصورة وماحشمتيش الفحلة بنت الفحولة ما تديرش الشي هاذا الفحلة متربية وحاكمة دينها وصاينة روحها وزوجها وشرفها وعايلتها والفحلة كي النحلة فرق مابين الفحلة ولي دايرة الكحلة,0,2021-03-20T23:42:23Z,,
6297,maverick tom,http://www.youtube.com/channel/UC6BFxD8fIH9Essug257zfYw,شكون قالكم بلي هي,0,2021-03-20T23:27:33Z,,
6298,عمر عبد العزيز,http://www.youtube.com/channel/UC-AiebUpZV9YXfOb-h0SXLQ,تفو اعلام الصرف الصحي لا تجعلو من مراحض عمومية مشاهر,0,2021-03-20T23:22:58Z,,
6299,milly alili,http://www.youtube.com/channel/UCI6dUMeflay70IcFJN_7uNg,من بكري ما تعجبنيش جامي تضامنت معاها لا حلبتها,0,2021-03-20T23:10:34Z,,
6300,Bïbîchä Bïchä,http://www.youtube.com/channel/UCHOoN4BtR-yQsfB62GDi3cw,تكدبو هادا ماشي صوت بشرى اديرو غير الشوايع للطفلة,1,2021-03-20T22:56:44Z,,
6301,kamelmachida3 kamelmachida3,http://www.youtube.com/channel/UC8z6enqargnU8XKy-WnzKCg,هذا هو التعيدير كيما تقول وردية الله يرحمها التعيدير,0,2021-03-20T22:46:11Z,,
6302,rania kir,http://www.youtube.com/channel/UChfK-qQmVDFItaCtlt2ZUTg,الخامجة,0,2021-03-20T22:45:33Z,,
6303,Soufi Zidouni,http://www.youtube.com/channel/UCtiOpj_Cx67mWtAScQzGvOA,انت اصلا مكيش حاجة حتى في الفن علاه انت شكون مجرد بيوت مقننة برك وصلت من المفروض ميعتوكش حتى اهمية الحاجة لي تغيظ برك بهدلتي بصورت الجزاير,0,2021-03-20T22:32:22Z,,
6304,ZZcobraZZ888 Cobra,http://www.youtube.com/channel/UC7bK5cwyyp1cPRx3wN8RvLw,تقلد اصواث ركو ثمسخرو متحشموش ماشى مربية ربي يخلصك فى هذا لعواشر,0,2021-03-20T22:20:18Z,,
6305,Khalido Turbo,http://www.youtube.com/channel/UCug2J4xNh5s-ONfkCuy3zRw,كانت سكرانة,0,2021-03-20T21:48:59Z,,
6306,Reda Bio,http://www.youtube.com/channel/UCSTVTK3efr1F1bOnqdTsqgA,هادي ماشي بشرى,0,2021-03-20T21:32:44Z,,
6307,Khoudja Billel,http://www.youtube.com/channel/UCc55bW0m4XBHr-YB8_8mLaw,الطفلة هذي مسكينة كاش ما دارت حاجا كبيرة كشفها ربي,0,2021-03-20T21:25:12Z,,
6308,djam sport,http://www.youtube.com/channel/UCp8Ix3AxeGLCtkxf3oPG6oA,مادرت والو هي كانت تقصر فنانة انا نقلك وشعب تعجبو من مثلت مع جمعي ايا هي من تحت لتحت كانت شبعا مصاصة ايا ربي كشفها وراهم بزاف كيفها بلاد راهي معمرة بيهم,0,2021-03-24T19:50:27Z,,
6309,Said Ak 47,http://www.youtube.com/channel/UCsd4eJ4Rs_bLlIgEzaOiDFA,انا نضن هدرت هاد الكلام هيا تحت تاثير المخدرات كي فطنت الصباح سمعت واش قالت ولات تبري في روحها ياو هادا صوتك يا بشرى متحكيلنا حتى حكاية عيب عليك يا الجايحة,0,2021-03-20T21:24:15Z,,
6310,Mohamed Harrache,http://www.youtube.com/channel/UClt4emxe8BGgG3SLYlq6Gzw,انا بنت حسبي الله نعم الوكيل حسبي الله نعم الوكيل حسبي الله نعم الوكيل اواه بناتك كي يكبرو يروحو يخرجو ليماهم الله عرفتك ماكيش متربية مراكيش متخلقة حمد الله انا مضامنتش معاك ولي ضامن معاها يستاهل,1,2021-03-20T21:07:28Z,,
6311,Nabil Bekkar,http://www.youtube.com/channel/UCH-PegiPUEH6PR4hW-M6J9g,شعب حلاب تعاطفوا مع خامجة تصويرك يبقاو ويتفرجوهم بناتك وهما يحكموا عليك,0,2021-03-20T20:49:53Z,,
6312,loubna hami,http://www.youtube.com/channel/UCnSL7hN-ByO7mjPlcojA0FQ,يااخي هي ترد علي من تكلم عليها ليس علي كل الجزاءر من سرب المفروض يسرب كل المكالمة ليس مقطع لا حرام هذه الفتنة القاءمة الله امر بالستر لا حول لا قوة الا بالله,0,2021-03-20T18:08:00Z,,
6313,Atef dz19,http://www.youtube.com/channel/UC3ihw6D_nwYCFuCYuWt9elA,باينه ماشي هي,0,2021-03-20T17:36:08Z,,
6314,إبن الجزائر,http://www.youtube.com/channel/UC6kq9OD8jkr3SxXcldJYdjg,شكون مالا كي مش هي بيونة مثلا,0,2021-03-27T04:11:06Z,,
6315,Bilo Hadef,http://www.youtube.com/channel/UClMxnXsIf4oMRKqsVuE1kPA,الحجرة ما تذوب ال ة ما توب قالوها ناس بكري,0,2021-03-20T17:29:34Z,,
6316,Amal Ghazali,http://www.youtube.com/channel/UCJB0Yted6wCrmavN4Y-uM4g,يستاهلو السب والشتم يعطيك الصحة,1,2021-03-20T17:20:30Z,,
6317,BraveheartDZ,http://www.youtube.com/channel/UCZ0jcwgmu0QZNiFGNWug8Iw,انا مع حراك يحارب الفجور والفساد الاخلاقي ارفعوا شعارات الشعب يريد القضاء على الدعارة بانواعها ان كنتم صادقين اما حراككم هذا الدنيوي فقسما بالله لن يستقيم الحال كما لم يستقم حال التوانسة لانهم خرجوا من اجل الدنيا لا الدين والايام والسنين بيننا ان كنا من الاحياء ملاحظة انا شهصيا لست متاكذا فعلا ان كان هذا صوتها فعلا واتحدث عن المقطع الاول والله اعلى واعلم,0,2021-03-20T16:22:58Z,,
6318,salim adib,http://www.youtube.com/channel/UC7LUKpl5oosMMzZ2o2n-kag,نعمة التربية منافقة علابيها ربي فضحك,0,2021-03-20T16:13:41Z,,
6319,جان كوك كوكي,http://www.youtube.com/channel/UCBXBI7BKLm4MeTf0U3KpWZw,اصلا كنت ما تعجبنيش خطراه حاسب روحها,0,2021-03-20T14:04:47Z,,
6320,أم يوسف,http://www.youtube.com/channel/UCsO8PpL7NqLTfp527f98geg,باينة الي نتيا,1,2021-03-20T13:57:20Z,,
6321,كولونال عميروش اسد اكفادو الرهيب,http://www.youtube.com/channel/UCVa_hyR15T226jxCvlpHv1A,ربحتو غير السب يا شكامين وبشرى حرقت روحها وسي طاهر شبع زنانتو هعه,1,2021-03-20T13:42:25Z,,
6322,الكاسر الجارح,http://www.youtube.com/channel/UChpkxci2Qd-11BGlPsFv0oQ,واش جماعة المتضامنين الشيياتين ركم لاباس شوي راهي جابتلكم على الراسة نتاعكم اشبعوا,0,2021-03-20T13:27:07Z,,
6323,ربي اغفر وارحم,http://www.youtube.com/channel/UC1rY1p9XRfvNnh23Cdkf2nQ,راح نقول كلمة فقط هذا جزاء من يقف مع الحرام ويتضامن معه سمعتو ولا تزيدلكم,0,2021-03-20T13:18:55Z,,
6324,Myral Bouguerria,http://www.youtube.com/channel/UCC_lcIkb1f36gjVR1Y5z0Ug,عندك الوش وتزيدي تبيني صوتك لوكان انا راني معصبة راسي ونبكي على سعدي عيب عليك والله ما لقيتي لحكيم وراهم ماليك,0,2021-03-20T13:16:47Z,,
6325,Nadia Tatachak,http://www.youtube.com/channel/UCKJOoJAZ1IkrJS7U2e2WkRQ,اهداء وهدية وافتخار كامل شكوبي لحاسين قالو نتضامنو معاها راهي حشاتهالكم انا من الاول قلت حنى ويكون راجلها بالفاتحة الناس متصورش هذاك العار هذايك الحميمية تقعد بينهم لوكان تسرقلها تلفون ياك يسترب الفيديو راه علاقة حميمية عيب نشوفوها بغيت نسقسي برك قالو نفتاخرو بيها دوك اي زوجين يصورولنا علاقتهم الحميمة وينشروها نقومو نفتخرو بيهم اخر الزمن الحرام ولا عادي وافتخار والله حرت فيكم يا شكوبي زعما لزالجيريان شاطرين وعندهم الحرمة والنيف كيفاش لعبت بيكم هاذي الله يهدينا نعلق كيما نحب حتى واحد ما يسالي من دق الباب يسمع الجواب المهم لا نشر الخصوصيات حتى بين الراجل ومرتو الله يستر علينا ويهدينا,3,2021-03-20T13:05:26Z,,
6326,Fayza Foofoo,http://www.youtube.com/channel/UCnV9aubdd9sfZlsVUzA6vzA,تحية لمونية فاغول على اقل تبان واعرة شكلا ومضمونا ياحي خلعتني راهي تهدر كما مسلسل جمعي,0,2021-03-20T13:04:19Z,,
6327,amir Tebb,http://www.youtube.com/channel/UC-K1oyF0EN22FbHrWse8l6w,واش جاك من وحدة تدلك الاصابع جيدا باينة ديرهم قاع لي يخدمو في التلفزوين الجزايري ظهرو كامل خامجات حاشا البعض,0,2021-03-20T12:35:04Z,,
6328,NOUR HASNI ALG,http://www.youtube.com/channel/UCVBBxUn5wctUP3EGNx5z4WQ,كل هذه الادلة ربي كيفاش فضحها يجي او ة تقولك مش صوتها او هي حرة او هي مظلومة ياو ربي ياخذكم بيكم بها كلكم شعب يجيب الغلب امة تجيب الغمة,0,2021-03-20T12:32:12Z,,
6329,Khalido Turbo,http://www.youtube.com/channel/UCug2J4xNh5s-ONfkCuy3zRw,انا غضني غير عمي صويلح كي دافع عليها,1,2021-03-20T12:23:23Z,,
6330,Djamal Majerouh,http://www.youtube.com/channel/UCc7F22tt54KrqKeryv_79gg,بر,0,2021-03-20T11:25:12Z,,
6331,Romi blida,http://www.youtube.com/channel/UCvLsGILRFbXiX1NMr5wDFmw,لا حول ولا قوة الا بالله العلي العظيم اللهم انا نستغفرك ونتوب اليك,0,2021-03-20T10:53:48Z,,
6332,Yasmine Yasmine,http://www.youtube.com/channel/UCsOS-x3uUjwCNufTTKB_JZQ,يعطيك حبة فاللسان الساكت على الهم نابت كما يقولو انا مالاول منحملكش وذرك زدت الله يهديك,0,2021-03-20T10:11:08Z,,
6333,Dubai rahma It,http://www.youtube.com/channel/UC1lP0qyYRIXqgk8EUbHyFvA,عجوزة,0,2021-03-20T09:09:09Z,,
