,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
264,BraveheartDZ,http://www.youtube.com/channel/UCZ0jcwgmu0QZNiFGNWug8Iw,مسرحية تقمص الجنسيات والتعليق قديمة بزاف يا المراكشي هذه هي التي يمكن ان تعتبر فعلا اساءة ازعف يا المراكشي من قناة هولندية وهذي من قنناة اسبانية الشعب المسكين لي كان ومزال راقد هوو شعبك الشعب الذي اوهموه بان الملوك السلاطين موسسة ابدية ومقدسة لازمة للمغرب الاقصى الله العظيم مهما بلغ سوء النظام عندنا فهو لا يقارن مع نظام المخزن الصهيوني المجرم المستبد العميل يجب ان تفهم ان المشكل هو ان العايلة والملك الذي يحكمك مستشاره من قوم المغضوب عليهم هو اندري ازولاي سعار امثالك من العياشة العبيد حنا سيدنا لملك عطانا كل خيرات ومناش جيعانين نسلكو شوماج وشابعين فورماج سيدنا لمالك الله يزيد في عمرو وينقص من عمرنا ربي يحفضهونا مادنا لكسيجين باطل يريبولنا ديارنا ولكن عاش الملك هذه اقوال العياشة الرعب والخوف من المسمى ملك ومخزنه الصهيوني جعلكم لا تخرجون ولو في مسيرة صغيرة او وقفة تنديدا بالتطبيع القديم الجديد الشنيع لكنكم كتم قد خرجتم سابقا في مسيرة صغيرة تنديدا بتطبيع الامارات وبن زايد ومظاهرات اخرى سابقا تظامنا مع القضية الفلسطينية اين انتم الان وهذا ما يوكد ان هناك رعب حقيقي لانكم تعلمون مصيراي احد ان انتقد ملكه ومحزنه مباشرة ولو بتعليق الى جانب ان هناك نوع من القدسية للحكم الملكي الصهيوني ولتلك العايلة المجرمة التي تتوارث الارض وكان هناك وحي من السماء اعطى الشرعية المقدسة الابدية لتلك العايلة لتحكم وتملك تلك الارض ونسبوا هذا الملك الصهيوني للنبي ص زورا وكذبا وبهتانا وضحكا على الذقون هذا ما لن يتغير فيكم الا يوم تتحرر العقول هذا تماما ما يوسف له ارض اصبحت ملكا لعايلة تحكم وتملك واصبحت عقارا يمتلكه ملك ومخزن متصهين يفعل مايشاء ويهدي الاراضي للملوك والامراء في ظروف اقل ما يقال عنها انها تثير الشقفة عايلة مجرمة عميلة ترى في البطش والدموية والتكبر والتعالي وارهاب الناس الطريق الامثل لتحقيق ماربها للبقاء على كرسي العرش مع قدسية كاذبة ساقطة مايسمى امير المومنين زورا وبهتانا وكذبا وضحكا على الذقون يمثل انموذجا لسلوك وطريقة استعباد الناس وقمعهم وظن انه الرب الذى يحكم البلاد وكل شىء بامره فهو الذى يرزق الناس ويمنع عنهم الرزق وليومنا الناس هذا يحكمك العلويين بخرافة هولاء الخونة الذين جلبوا الحماية وسمحوا في الاراضي وتواطيوا من اجل بقايهم على كرسي العرش ولو تطلب منهم ذلك وديان من دماء الشعب المغلوب على امره فلماذا لا نجد تعليقا واحدا او فيديوا يوجه الكلام للصهيوني السادس ويدعوا هذا المخزن الصهيوني وهذا الملك لان يكون مثل عمر علي غيرهم من الحكام مادامتم انتم ترون فيه سليل الدم النبوي والذليل الجبان يقول لما لا فهذا سيدنا وهو ملك المروك ملك الشعب ملك كل شي كل المكاتب تحت لوايه المكتب الشريف للفوسفاط اكبر ثروة للملك ومنظمة اونا واتصالات المروك والمحيط الاطلسي الشمال المروكي حتى الرياضة فهي له عند سماعك للجامعة الملكية جميع الرياضات يمتلكها حتى الشعب فهو ملكه كل شي نتاعو الارض السما البحر البر الشعب الحشرات الحيوانات القرود كل شي يعطي الاراضي للملوك والامراء الخليجيين والاجانب وغيرهم وكان المغرب الاقصى عقار تتوارثه عايلته التي حكمت وتحكم بالخرافات وكان الارض ملك ابيه طبعا تعلمون لماذا يهدي ماليس له لملك اسبانيا مثلا فتبادل الاراضي بين اسبانيا والمخزن الصهيوني ليس بالجديد وكمثال على ذلك مدريد منحت ادارة الصحراء الغربية للمخزن والمملكة العلوية منحت سبتة ومليلية لاسبانيا مقابل ذلك لكن بشروط مدريدية صارمة منها حصة اقتصادية لاسبانيا من مداخيل خيرات الصحراء الغربية الباطنية والبحرية التي يذرها المخزن في عمليات النهب التي يقوم بها بحماية من باريس التي هي الاخرى لديها حصة الاسد من خيرات الصحراء الغربية وحتى من خيرات المغرب الاقصى ومن بينها اراضي شاسعة وقصور وضيعات وغيرها يملكها فرنسيون ملكية تامة كما يملك العلويين البلاد ملكية وراثية تامة لذا فان الذي حصل بين محمد السادس ووالد فيليبي السادس موجود في الشمال للقرن السادس بعتم شرفكم بتغريدة تويتر عمرها اربعون يوما على الاكثر اما التطبيع القديم الجديد فهو وصمة العار التي ستبقى في جبين امثالك الى الابد وليست هي من ستحل مشاكلكم كل ما يدرس لكم تخربيق كما تقولون في بلادكم رغم كل هذا مازلتم تتحدثون بلا استحياء فقولوا كلمة الحق في هذا الملك المجرم العميل نريد ان نرى ففقط تعليق واحد لا توافقون فيه الملك اصمتوا فلا نامت اعين الجبناء فلكل نهاية بداية ولكل نييجة سبب والباطل لا يمكن ان يستمر مهما طال عمره,0,2021-02-14T13:08:36Z,p
265,Lamy kar,http://www.youtube.com/channel/UChrXdFtm6uQSfDZUbqUjKvQ,ماشي اخوة كل فطريقوا فبلادو ديك خاوة خاوة غير كذبة كذبتوها تيقتوها حيت الاخ مكيضرش خوه المسلم يوديه الفتن الكبيرة هي لدرتو فاش دعمتوا ناس خونة فاش حاولتو تسرقو ثراتنا لكن كيف قلتي الله يمهل لا يهمل كلشي كيبان العالم عارف حضارة المغرب العريقة,0,2021-02-14T10:27:58Z,p
266,El Magnifico,http://www.youtube.com/channel/UCoEdEPtAiWJNO_QbuG1A4cg,هل تعلم ان للجاء_زاير سيدا واحدا ان الجاء_زايريين لا يقبلون الايدي نعم للجاء_زاير سيدا واحدا هو الفرنسي نياك الملايين من الحشرات الطيزايرية ناهب الغاز البترول حامي عسكر الحركة ابو كروسة زيزو الابله لعشرين سنة المختفي كذبون نعم ان الجاء_زايريين لا يبوسون الايدي حاشا انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون مانويل ماكرون حفيد لي كولون اللي ناكو اجدادهم الالجشيان بالملايين يتسولون فيزا من زبه يجيبو امهاتهم تعانق تبوس ماكرون زبو قايم فوق بلادهم اخواتاتهم زوجاتهم يزغرتو يرحبو يضحكو للفرنسي النياك سليل الفحولا يتمناو يضرب ليهوم الترمة لانو مبقاو رجال الجاء_زاير ينيكو كيف الرجال كلشي عطاي انوش نقش قحاب انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون فرانسوا هولاند المسمى مستقبل الجاء_زاير فيتير دو لالجيري حفيد نياكين اباء اجداد لقطاء قحبات جاء زاير يقدمو لو بناتهم يغنو لو بونجوغ موسيو لوبغيزيدون يختار منهن لزبو اللي يتشهى امام النقش الاول بوتف زيزو منكوح وجدة اللي يضحك يحلب الطفلات للزب الفرنسي ويمد لو مفتاح الجاء_زاير يدخل يحوي وين يحب شكون يحب,1,2021-02-13T18:35:34Z,p
267,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكامة احكي باسمك,0,2021-02-16T18:13:22Z,p
268,Miloudi Barjane,http://www.youtube.com/channel/UCDLGDJMAvjBKNmmNPuSwlJg,السلام عليكم الشعب المغربي والجزايري اخوة مهما فعلوا والقط الى ماصلش الى اللحم يقول لك خانز ونطلب من هولاء التعساء النزال في حلبة على الحدود ونطلب من القنوات العالمية ان تنقل هدا النزال اديني ولانديك والسلام وخير الكلام مافل ودل,0,2021-02-13T17:41:23Z,p
269,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكام,0,2021-02-16T17:49:41Z,p
270,Les droits des peuples,http://www.youtube.com/channel/UCLgwlk8typDEVxZEzL025QQ,لا يمكن للحرية ان توقف المغاربة وثانيا ان المغاربة ينشرون الكراهية والاكاذيب منذ 20 عاما على الكوادانيين المغاربة فقط ان يذهبوا الى الانترنت ويكتشفوا عدد الفيديوهات التي تنتشر يوميا من المخزن المليء بالاكاذيب ضد الجزاير اسكتوا الملك المنافق والكذاب لقد كان دايما ضد الجزاير لسنوات هذا المنافق الغبي لا يستطيع ان يعامل الجزاير على هذا النحو مع مجموعة ضخمة من جماعات الضغط التي دفعت بمليارات الدولارات والشعب المغربي يخشى التحدث مثلما حدث في سلا المخزان قتل جميع افراد الاسرة ثم حرقهم لان الجندي السابق سخر من الحقيقة والمخزان مخطي في الصحراء الغربية لذا توقف عن الكذب هذا الملك منافق وكاذب استعبد كل المغاربة وهو يستغل المغرب والان يريد الصحراء الغربية بمساعدة اسراييل ما الذي يفيد الشعب المغربي لا شيء على الاطلاق كل ما يحدث هو خطا المخزان وعباده الذين دفعوا لسب الجزاير الجزاير لا تخاف من المخزن لذا احذر يا كلاب المخزن,5,2021-02-13T17:11:58Z,p
271,Amine Amar,http://www.youtube.com/channel/UClqBn63z5d5OLHu0-s1FDUA,الصراحة مكانش جزايري راضي واش دارت قناة الزبل هذه رغم العداوة اللي بيننا وبين المغرب لكن هذا شي عار وراح يتحاسبوا رغم يقلك حرية التعبير جزايري ما يرضى بهذه الافعال المشينة,0,2021-02-13T17:11:09Z,p
272,Koki Kamel,http://www.youtube.com/channel/UC-IAzg_jW87-LHK9-byJenw,نحبو قناوتنا مكان واش دخلك فينا,4,2021-02-13T17:10:38Z,p
273,زين الدين زين الدين,http://www.youtube.com/channel/UCOfFCfPZUgG0pScdSos-Q0g,حلوف اسم رمضان طحان يجري للتطبيع بسايرة,0,2021-04-09T22:43:01Z,p
274,لولو كاتي,http://www.youtube.com/channel/UC5f8KGaMNgm4uBwsomiWx5A,عجوز شمطاء مثل هيفاء وهبي وصديق الاسرايليين مانحتاجوهمش ولوكان يدخلو للمطار والله لا يخرجو منو حيين,0,2021-04-01T16:22:31Z,p
275,Adam boye,http://www.youtube.com/channel/UC-LZwIM_fo9ZL7_gL3lCE7A,تفو عليهم وجوه الشر,0,2021-03-28T13:04:18Z,p
276,Farid Omar,http://www.youtube.com/channel/UCTOKavuOfcQEui9OdFn8uGw,فعلمو ان دخلو الى الجزاير فستكونو كارتة كبير وشعب سيريكم من هم الشعب الجزايري الذي لا يهان يا كلاب,0,2021-03-19T07:28:26Z,p
277,Hala Douda,http://www.youtube.com/channel/UCnLYIcdFWuX19-IUNC8qQTw,انا مفهمتش احنا الزيت باش ناكلو مفقود والسبيطارات مفيهمش ادنى الشروط الظروف المعيشة مرنكة اعلينا قريب الشحم نشتاقوه وهذو باش راح يخلصوهم,0,2021-03-13T01:16:35Z,p
278,Oum Ilyes,http://www.youtube.com/channel/UC2efqiRV9N1eeI6As1KQrPQ,نطالب من تبون فورا بي رحيل طرد المفسدة وزيرة الثقافة فاشل فاسدة تدمر شعب الجزاير مال الفنانانيين الجزاييريبن لازم ترحل وزيرة العهر,0,2021-03-12T19:47:20Z,p
279,Nadia Mokrani,http://www.youtube.com/channel/UC-BMqIyySh_qRx7pi8v-JYg,اناشيد الرييس الجمهورية عبد المجيد تبون ان لا يسمح بهذه المهزلة ان ياتون حثالة من الفنانين الذين سبوا شتموا الشهداء الجزايرين لا نريد ان يدنس التراب الجزايري مثل هولايي الحثالة الاولى الاموال التي تحدر في المهرجانات تصرف في انعاش الاقتصاد الوطني بناء المستشفيات المصانع للتقليل البطالة السكن الاجتماعي الى اخره اطلب سيدي الرييس تبون ان تعزل تلك العزة الثقافة الوقحة من منصبيها لانها تعمل ضد مصلحة العامة تستفز الشعب الجزايري,0,2021-03-10T14:43:29Z,p
280,ساجدة algeria,http://www.youtube.com/channel/UC674Dfm64DvqnzoTO9y5-AA,حقا الوزيرة زادت عليها ياسر قبلت الاهانة ادفعيلهم من جيبك استضيفيهم في بيتك الجزاير ليست رخيسة لهذه الدرجة سياحة الاجانب ليست مشروعا مربحا الكل يعرف هذا,0,2021-03-08T12:41:51Z,p
281,zit. Faouzi,http://www.youtube.com/channel/UCfDrZLIzJMIS1tiv95sHUvA,تفو عليهم لا لي دخول الى الجزاير على جميع من سب شتم شهداينا الابرار هادو سبو الاموات في دينينا الاسلام ولي ذلك لا يجوز لهم دخول الى ارض مطهره مثل الجزاير هادو ناس نجسة تفو,0,2021-03-08T00:59:50Z,p
282,Kouma Komi,http://www.youtube.com/channel/UCT4K-NxKZ1fSSItcLh1Exug,ياخي حالة ياخي ملقاو واش يجيبو جابو شطاحة العريانة ياخي خماج ياخي تمسخير هاذوك دراهم لرايحين تخسروهم على خماج كيما هاذو ديرو بيهم مشروع مستشفى ولا اي حاجة,0,2021-03-07T13:03:23Z,p
283,Meriem Menissa,http://www.youtube.com/channel/UCJqqTShx4a1zXH4RwlezpoQ,الجزاير فيها طبيعة خلابة اثار قديم من العهد الحجري الى العهد الروماني غيرهم من تاريخ موقع جغرافي بلا مزية حتى واحد واذا كانت السياحة من اجل الرذيلة بناقص,0,2021-03-07T12:21:23Z,p
284,Haouari Nasreddine,http://www.youtube.com/channel/UCLOgdf7D4LldmZjllDHuIUg,حاوزو وزيرة الثقافة خماج,0,2021-03-06T23:57:51Z,p
285,aroudj kim,http://www.youtube.com/channel/UCppmI451Ddv5LrQEC0z2LtA,فعلا الدولة مافيا نحن لا يشرفنا حضور فنانين اجانب عندنا فنانين مشاء الله لكن نحن دايما هكذا نكبرو بالبراني نحقرو ولد لبلاد حكومة شياتة منين جيتو بهذ تمسخير الناس راهي ملقاتش تاكل تداوي انتوما تجيبولنا اكيلي لحم البشر هاذو يخي كلاب يخي كي جابهم كلي راهم جايين انشاء الله يجيو ويشوف القوقاو تع ايقون واش راح يصرى لعنة الله على الحكومة الفاسدة وعلى اشباه المغنيين هذول حسبنا الله ونعم الوكيل واش خصك يا العريان قالهم خواتم,0,2021-03-06T03:18:16Z,p
286,نعيمة داودي,http://www.youtube.com/channel/UC3h5CL1DHGWMG7kT2kIGt1A,شحال نكرهك يا هيفاء انتي افعي سامة,0,2021-03-05T23:04:17Z,p
287,Fatiha Cherifi,http://www.youtube.com/channel/UC7pzzUVrTIBpI5BhT_FDJQw,الا تعرفون ان بالضبط هولا الاثنين هم ماصونيين لا نريد هم في ارض الشهداء لا ننسى اقوالك ستايمك يا سيد رمضان يوجد حتى من سجلها الي يومنا هذا اما بالنسبة للهابفة انها لا تلرمنا اننا حتى لا نعرف اغنباتهاو الله العظيم سبيتونا على قبال كورة ما تسواش ليكن في معلوم مسووليتنا ان يتريثوا يفهموا شعبهم الا ستتحملون مسوولية استغفالكم لشعبكم التاريخ,0,2021-03-05T16:41:14Z,p
288,the hope of my life,http://www.youtube.com/channel/UCzbHYhnUxAxs0cFL2q5TDPg,باش يحلو المطارات لا كورونة باش يجيبو الخماج يديرو حفلات مكانش كورونة تفو الله يلعنكم,0,2021-03-05T13:03:30Z,p
289,Une DZ,http://www.youtube.com/channel/UCb0ypkEG06JxMFzEJkSwPcA,اذا دخل ارض الشهداء اي كلب من الكلاب الى سبونا اقسم بالله غير نقطع الباسبور الجنسية مارانيش دزيرية اللي عرضهم مستحيل يكون جزايري الجزايري عندو النيف كل شيء يمكن نسمحو الا دماء الشهداء,0,2021-03-05T08:56:20Z,p
290,Bekkaie Mohammed amine,http://www.youtube.com/channel/UC8OWuX24hSpgESqRJsvgxrA,لا نريد هده شخصيات التى هي عار على الفنانين العرب وزد على دالك الفنان الشاب خالد عالمي وهدا لي اسمه حرام فيه محمد وهيف يفرحوا كون يتكلمون مع خالد الجزاير لا اريد هده شخصيات الرديية بف نحن اولاد واحفادالامير عبد القادر,0,2021-03-04T22:01:11Z,p
291,Fifou Fifou,http://www.youtube.com/channel/UCGObG2RP-XxlIhj2Kb7YccQ,واش من فخر باه رايحين تعرضوهم لاهلا تربحكم ان شاء الله الي يسب الشهداء منستعرقوش بيهم نقطة الي السطر حثالة المجتمع,0,2021-03-04T07:23:54Z,p
292,Etty Ertt,http://www.youtube.com/channel/UCY9qyRLSXQ5pbWgQlF550Nw,نطالب بعزل وزيرة الثقافة الجزايرية لانهالاتمثل بلدالشهظاء كيف بها تستدعي مااهانوا الشهداء لتدنيس هذه الارض الطيبة لازم الجزايريين يديروا هاشتاج باه الرييس تبوع يعزل هذه الوزيرة في اقرب وقت لانها استعدت حثالة الفنايين الذين اهانوا شهداءنا,0,2021-03-03T19:05:09Z,p
293,Salo Kika,http://www.youtube.com/channel/UCjSjB5GFDLt2pKa0IrQV8nQ,مناش نقصين كلاب ضالة في بلدنا دراهم لي يدهم هاذي روحو بنو شريكات لصالح الشباب,0,2021-03-03T17:05:38Z,p
294,Robi Mahdi,http://www.youtube.com/channel/UC6Qj8iDr09sQ4TgjRyww2vg,ارضنا طاهرة ومحترمة لا تستقبل حثالة هيفاء ورمضان الصهيوني نحن لا نتشرف بهما هذان السافلين سبو وشتمو الجزاير ولو ارادو ان يعتذرو لن نسامحهم فارضنا الطاهرة محرمة عليهما,0,2021-03-03T14:19:10Z,p
295,Islam Benz,http://www.youtube.com/channel/UCz_h2dsXyJbAKsinbS__wkQ,ليك قاع نودو مخصناش خماج,0,2021-03-01T23:46:00Z,p
296,RT᭄chakerTM,http://www.youtube.com/channel/UCbQGXyuI7chBCiACHzMUH3Q,مابغينا حتى كلب,0,2021-03-01T21:58:44Z,p
297,baghdad ouchene,http://www.youtube.com/channel/UCdrwlDA6OPMXlWEwWn93EjQ,كل عام تجي فاسقة وزيرة الثقافة وتبخر دراهم القايلة يمشوا في برد الحال دراهم حاسي مسعود والضراءب تاع الرجال يكلوهم الفاجرات والملوطين ها الجزاءى الجديدة,0,2021-03-01T20:47:49Z,p
298,abderhman lalmi,http://www.youtube.com/channel/UC-FAnGyK1mEEE4LCzQTS2DA,النهار خامجة وتجيب اخبار الخماج,0,2021-03-01T18:51:54Z,p
