,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
5862,Yakoub Yakoub,http://www.youtube.com/channel/UCleHYtHFQ8nxZ3yBEaMsxyA,السلام عليكم ورحمه وبركاته اخي الكريم مصرين مش فنانين سب الشهداء الله ينعلكم هيف رمضان,0,2021-03-29T11:31:31Z,p,
5863,Poups Annabi,http://www.youtube.com/channel/UCyBwexsebvNB4pu_Y00RRfg,ممنوع دخوا الحثالة الى البلد الطاهر بدماء الشهداء واذا اردنا احضار فنانين حقا وعلامين فلدينا منهم فنان حققين جزايرين عالمين وابناء الرجال وهم سولكينغ والجيرينو والعديد اما هوولاء فهم تافهين وكانهم حمير ينهقون وليسوا بعالمين اما غناوهم فليس مستساغ ابدا لدينا,0,2021-03-28T19:44:04Z,p,
5864,Hassouni Bachir,http://www.youtube.com/channel/UC0LKI6SqSylt_-qs4XeybGA,زيدوا عليهم شاب خالد قال على الجزايريون كلاب والهام شهين,0,2021-03-28T07:19:30Z,p,
5865,Lamia Lamia,http://www.youtube.com/channel/UCoQsFqXKYJBi3U87K6TYhJQ,كل شء كذب وزارة الثقافة نفت الخبر ولم تستدعي هولاء نحن لاينقصنا فنانين عالمين اضن الغناء العربي اللذي وصل الي العالم بفضل الفاننين الجزايرين لانحتاج الي حشرات ضارة ولا نريد تدنيس ارضنا الطاهرة بهولاء هيفاء وهبي ممنوعة من زمان من الدخول الي الجزاير اول فيلم بدات تمثلو المهرجان رفضو بسبب المشاهد الاباحية والا اخلاقية والي يرفضها المجتمع الجزايري لهاذا قليها حاقد اصلا مين هي احنا منعترفش بيها كفاية اسمها هيفاء وهي فعلا هيفة الاحسن تزور بنتها واحفادها هي عجوز,0,2021-03-28T06:32:18Z,p,
5866,sofia_ le chat22,http://www.youtube.com/channel/UCeG3lTH2k1wtaCKKZi7EaKw,لا منقبلش يجونا هاك ناس مستحيل ننسا شو حكو علا شهداء جزاير وشعبها خليكم في بلدكم احسن ما تشوفو ايام سودة معنا,0,2021-03-27T21:57:51Z,n,
5867,Kader Messiaf,http://www.youtube.com/channel/UCNEIQYc7EdNxs8O8WdqO_gA,حشاء خليقت الرحمن ما نسحقو هدم لقروده هم مش مرحب بيهم ابقو وين راكم,0,2021-03-27T20:43:46Z,p,
5868,Mira Acile,http://www.youtube.com/channel/UCksjb4a5G38P8IFK1-nSEow,ما نختاجوهمش ما نقبلوهمش الجزاير ما دخلش الوساخه الانحلال,0,2021-03-27T13:37:24Z,p,
5869,جزائرية بقلب فلسطينية,http://www.youtube.com/channel/UCKDv6Q_C8-2qSNrVcVWztGg,لانوردهم في الجزاير سيدي الرييس تبون لك مني فايق الاحترم وتقدر ومجد والخلود لشهداينا الابرار,0,2021-03-26T23:39:55Z,n,
5870,Raya Ne,http://www.youtube.com/channel/UCJ0ygiViEriP-Q4FrpLhwbw,لا انا ضد دخلو هاد الحشرات الجزاير,1,2021-03-26T21:57:45Z,p,
5871,Khadidja Seddiki,http://www.youtube.com/channel/UCfyEYEStWdYmnzEprtxmG_g,من اهان الجزاير اشرافها لايحق له ان يطا ارضها العفن يبقى في مواقعه المعروفة فذباب الجيفة لا يعرف ذوق الرحيق اقف وقفة اجلال لرييسي شعبي للمعارضة على ان تتعدى الوزارات حدودها في ما ياذي البلاد,4,2021-03-26T19:49:09Z,p,
5872,maizi aanifa,http://www.youtube.com/channel/UCo3wyWzHTCHtokmcB0ZYVnA,ارواح سب الشهداء ياخي حالة عمرنا ماشفنا ليهود يسبو الشهداء غير لعرب الي هوما المغرب تونس مصر,0,2021-03-26T10:51:43Z,p,
5873,Arwa Aminam,http://www.youtube.com/channel/UC02KELUwQ3aPke3wOD_GWhw,لوكان غير جتولنا شاروخان ماشي خير,0,2021-03-26T10:51:43Z,n,
5874,Aigle dahra,http://www.youtube.com/channel/UCTOuZPfmgtUNHnN7p4Lx2-Q,خطين احمرين لا يجب تجاوزهم مع الجزايريين الى يوم الدين سب شهداء الجزاير التطببع مع الكيان الصهيوني علي حساب الشعب الفلسطيني والقضية الفلسطينية,0,2021-03-26T10:51:43Z,n,
5875,كوهاكو سان,http://www.youtube.com/channel/UC6D5-fo4m1IEsshgRnGvQiA,لاتنسوا احمد زاهر شتم هو ايضا الجزاير لانريد ان يطاء قدم هولاء رجليهم ارض الطاهرة المسقى بدماء الشهداء,0,2021-03-26T10:51:43Z,n,
5876,mo yag,http://www.youtube.com/channel/UCzaVfp31P3bbdN_KMhWDGmw,اذا هادوا يروجوا للثقافة الجزايرية معناه ان وزيرة الثقافة الجزايرية ما تفهم والوا في الثقافة وحابة تمرغ ثقافة البلاد في الوحل واذا هما قبلوا الدعوى معناه ما عندهمش كرامة لانه ليس مرحب بهم في بلادنا,2,2021-03-26T10:51:43Z,p,
5877,nasrø milanista,http://www.youtube.com/channel/UCc5kJRntoqgh2PghM0HTN4A,الشعب المصري مرحبا بهم طيبين وحبايبنا ولكن محمد رمضان وهيفاء وهبي لا يدخلوا الى الجزاير ليدنسوها,4,2021-03-26T10:51:43Z,n,
5878,ISHAK_ DZ_16,http://www.youtube.com/channel/UCUf1gTebcIwcl5MiHOzauxA,وجوه الشر ولي توسوس راني عليه,1,2021-03-26T10:51:43Z,p,
5879,بخدة رحال,http://www.youtube.com/channel/UC8sVaETGpkFNHbav-Z38kHQ,شكون هادو خامجة وخامج خنز ما يخرواش هادو مافيهمش الريحة واش ناصرين الدين هادو ضامنين الجنة رسل هادو وحد الغلة راها في ڨلبي على هادو ولي مثالهم يعلم بيها ربي اه لو كان جات القتيلة حلال اه,0,2021-03-26T10:51:43Z,p,
5880,Amina Asma,http://www.youtube.com/channel/UC1fBE49nctAje8Wir9Hee6w,لا نريد هولاء الفساق في بلادنا,0,2021-03-26T10:51:43Z,p,
5881,عقبة النخلة,http://www.youtube.com/channel/UCpbn9zLzrpgCBkptS2XBEhg,شخصية مذهل شكراومرحبا,0,2021-03-26T10:51:43Z,n,
5882,بنت تلمسان,http://www.youtube.com/channel/UCYnDeCerZsuNzV9XWQKrMRg,مرحبا باخواننا الشعب المصري لكن هولاء الحثالة من الممثلين الذين سبو شهداينا وشعبنا وبلادنا لا نريدهم الجزاير,0,2021-03-26T10:51:43Z,p,
5883,Nacera Kiared,http://www.youtube.com/channel/UC-tukfFJhlgR6PXfqiwIvCw,السلام عليكم ورحمة الله وبركاته اللهم صل وسلم على نبينا محمد وعلى اله وصحبه اجمعين الله ينصر دينك يا تبون ربي ينتقم منك يا يهود ابن صهيون,0,2021-03-26T10:51:43Z,p,
5884,Sdfga Dfgh,http://www.youtube.com/channel/UCcopV-V-qjX_7NcU05xMjxA,نحن لا نقبل الحشرات في بلاد طاهرة,0,2021-03-26T10:51:43Z,p,
5885,شذى الياسمين,http://www.youtube.com/channel/UCPmLUficEcH9Mz42tU_8v9Q,عندنا فنانين لا اروع امثال عبد الله مناعي عثمان عريوات مليكة بلباي نوال زعتر سهيلة بن لشهب سارة لعلامة غيرهم نحن لا نحتاج لهذه الحثالة في بلدنا,0,2021-03-26T10:51:43Z,p,
5886,Laysakol manarahhakiki,http://www.youtube.com/channel/UCdTLc-DO5Nhk2KlYAo4EvcA,تحيا خاصة الي الشعب المصري من بلاد الشهداء الشعب الجزايري لا يريد تدنيس الكرامات وارض الشهداء بهاذ الجراثيم المتصهينة,2,2021-03-26T10:51:43Z,p,
5887,zi na,http://www.youtube.com/channel/UCWUR10joozYq5sVjFWAcL4A,وش من تشويه مغالطات بل حقايق قايع,0,2021-03-26T10:51:43Z,n,
5888,simony sweet,http://www.youtube.com/channel/UCaHg8SsQHcV4qs4wtE69cBw,الداخلية ماشي كيما الثقافة اذا دخلت في حاجة تضبطها,0,2021-03-26T10:51:43Z,n,
5889,Nadia Lafia,http://www.youtube.com/channel/UCdPqJzwE4XzBkNjvkLcLgnw,رييس الجزاير ماينزلش مستواه لناس تافهين زي مدام سيليكون الجيعان اللي شبع,0,2021-03-26T10:51:43Z,n,
5890,Hasina Hasina,http://www.youtube.com/channel/UCTh6UFS93l6IdS95nJeHuig,حسبيا الله ونعم الوكيل فيكم يا حكام الباطل تنشطوا السياحة الجزايرية بالى سبوا شتموا الشعب الشهداء قالوا ان شعب الجزايري بلطقية باش تنشطوا السياحة شفوا الشباب الى راه لا شغل البلاد راهى ريحاه للهوية الشعب راه كل جمعة في الشارع,0,2021-03-26T10:51:43Z,n,
5891,نور الله,http://www.youtube.com/channel/UCo8hCGwCxDVEMOJ4MzlgWRA,الجزاير لن تدخلوها لن تدخلو الجزاير,0,2021-03-26T10:51:43Z,n,
5892,Na3ima Na3ima,http://www.youtube.com/channel/UC8pwCYt-l8w6CbQZRBeMXjQ,الله اكبر تحيا الجزاءر عاشت امنة سالمه من كيد الكاءدين ومن شر الحاسدين والحاقدين اللهم احفظ رءيس تبون من كل سوء امين,1,2021-03-26T10:51:43Z,n,
5893,عطر الزهور,http://www.youtube.com/channel/UCcjbeX1p5Gd4u7XsH6RqzNA,يعني الجزاير ماعندهاش فنانين الجزاير الطبوع الفنية المتنوعة الموجودة فيها ما شاء الله ما بقاش غير الهايفة الحشرة الحفاة العراة اجيو انشطوا السياحة في ارض الشهداء هذا عار والله عار,0,2021-03-26T10:51:43Z,p,
5894,جزائري و أفتخر,http://www.youtube.com/channel/UCOP6CM3KdzKv2kx4DL6n_hw,الجزاير بلد طاهر ليس قمامة للانجاس العواهر,0,2021-03-26T10:51:43Z,p,
5895,Nas Ro DZ,http://www.youtube.com/channel/UCU7QzLex9dNDsyYTsY-0G_A,اقسم بالله العظيم لو دخلو هدو حثالة الى بلادنا نحرقو الاخظر ويابس,4,2021-03-26T10:51:43Z,p,
5896,Zora Bc,http://www.youtube.com/channel/UCc1PFAmYkolOyHV4uNtw4sw,ارض الشهداء لا ندنس,4,2021-03-26T10:51:43Z,n,
5897,Abir Merime,http://www.youtube.com/channel/UCzlPe-z_6G8l7VC8gCdtLlQ,مشي من مقامهم انهم يدخلو ارض الشهداء عندهم بلاد ليهود يروحو ينبحو فيها لانها تخرج عليهم,0,2021-03-26T10:51:43Z,p,
5898,صبر جميل,http://www.youtube.com/channel/UC_3IZA7JXeMVDH0nHohtSFw,ما نقبل هذو ناس وسخ,1,2021-03-26T10:51:43Z,p,
5899,Amel ben,http://www.youtube.com/channel/UCc9VA6INAzXLnrf_4wi2ZKw,السيد تبون لو سمحتي يا سيدتي,2,2021-03-26T10:51:43Z,n,
5900,نجمة في قلب القمر,http://www.youtube.com/channel/UCh9yEc4dcsKVS7EBTxdxrnA,تحية تقدير واحترام لرييس الجزايري نحن لا نستقبل اي واحد سب وشتم شهداءنا تحيا الجزاير والمجد والخلود لشهداينا الابرار,13,2021-03-26T10:51:43Z,n,
5901,Nadjet Boutaleb,http://www.youtube.com/channel/UCqRu7eSSAKbVdCkh8ZJAO1Q,خامجة انتاع دعارة وماسونية واش دخلهوم لبلادنا,2,2021-03-26T10:51:43Z,p,
5902,Nadia Nanou,http://www.youtube.com/channel/UCi7lAshw7odJWIaEwxMW8QA,وهو يتكلم ليه مين بيكونو كل من شتم الجزاير لا يدخل لها,2,2021-03-26T10:51:43Z,n,
5903,safia haddad,http://www.youtube.com/channel/UCmcIPmbBa_WV55lG_S62gig,الجزاير ارض مقدسة لا نسمح للانذال ان يدخلوها تحيا بلد المليون نصف مليون شهيد,12,2021-03-26T10:51:43Z,n,
5904,Rahim Djamaa,http://www.youtube.com/channel/UCCofPUhViJ1R67eHGQ4iLSw,رن في شهر شعبان او جاي رمضان كريم عيب عليكم,0,2021-03-26T10:51:43Z,n,
5905,Mr spinxo,http://www.youtube.com/channel/UCYZrf_q38hpmt26amWBE_8w,لا الماسونيين عبدة الشيطان في الجزاير,2,2021-03-26T10:51:43Z,p,
5906,Fon Tom,http://www.youtube.com/channel/UCp1odm_zc3WaDU9kdRWMRWQ,لا نريد هم في بلادنا هدا الفيران,1,2021-03-26T10:51:43Z,p,
5907,Ahmed Geull,http://www.youtube.com/channel/UCLftmgVhrl_KnYXA25T_ULw,من الحض الكبير لصهاينة ان ليس لنا معهم حدود مشتركة,0,2021-03-26T10:51:43Z,p,
5908,CNE,http://www.youtube.com/channel/UCITDmdRC3Cov8f3Jcgi9AUQ,هما مين محمد رمضان وهيفاء وهبي حتى يتلكم عنهم الرييس عجيب امركم يا عرب,1,2021-03-26T10:51:43Z,n,
5909,said gouaref,http://www.youtube.com/channel/UC06ZARhmOvrNMdRbU_z7kFg,اذا جابتهم امهم يحطو رجليهم في حدود بلادنا ويشوفو الزنباع وين وكيفاه ينباع حشرات معفونة,15,2021-03-26T10:51:43Z,p,
5910,abdel amara,http://www.youtube.com/channel/UC8Pbi_C6ngUaFj1_2wDkEew,لالا منترفوش بيهم منشتمو الشهداء والشعب الجزايري وتبق بلادنا ننظيفه,4,2021-03-26T10:51:43Z,n,
5911,Firas Sghir,http://www.youtube.com/channel/UCtWY62xtbn-XIxYNoOKXPBA,11فنان ممنوع من دخول ارض الشهداء,1,2021-03-26T10:51:43Z,n,
5912,Saad Khouildi,http://www.youtube.com/channel/UC_OjyydBTywDCvD2jDnYwdg,كيف اللنجاسة ان تطا اقدامهم ارض الشهداء,2,2021-03-26T10:51:43Z,n,
5913,Amir Amine,http://www.youtube.com/channel/UCP1sV2UwIlP0jCrEjlcvhCw,السكاكين مازالت بايدينا تعالي وانتي تشوفي,1,2021-03-26T10:51:43Z,p,
5914,karim Maghnawi,http://www.youtube.com/channel/UCMM5cm8f9G4SVmePV9xnscg,اقسم بالله ماتخطونا لاقين كي الشحاتة اخطونا يارب اخطونا عفونا,0,2021-03-26T10:51:43Z,p,
5915,biba2010100,http://www.youtube.com/channel/UCkkFIMhj6zUQSf2qkDrEhlA,منوع دخولهم هم وكل من تطاول عن شهداينا والجزاير,8,2021-03-26T10:51:43Z,n,
5916,سليمة تينيم,http://www.youtube.com/channel/UCKzO1s5_TxdohbkQtP06jcw,جيبولنا شيوخ في الفقه الاسلامي لي يفيدونا ماشي العرات والخزي والعار في بلاد الشهداء نحن محتاجين الجزاير تفيدوها بااشياء اتنفع شبابنا مش تخربولهم في مخهم بامثل هولاء الخنافس,1,2021-03-26T10:51:43Z,p,
5917,zino mido,http://www.youtube.com/channel/UCO6_A7Nu4t6lCp9T_wlRGyA,الناس راها في البحث العلمي واحنا الترويج للاسوء,1,2021-03-26T10:51:43Z,n,
5918,جزاءرية وافتخر,http://www.youtube.com/channel/UCogETMYDzZgPUlKcev1cEdQ,مخصناش الدعارة في بلاد الشهداء,4,2021-03-26T10:51:43Z,p,
5919,Nania Nania,http://www.youtube.com/channel/UCWrfCE178mnzqSu4E8LCM4g,الجزاير تزخر بالفنانين والشرفاء للترويج للسياحة كفى انفاقاعلى الزبل,2,2021-03-26T10:51:43Z,p,
5920,منار ليث,http://www.youtube.com/channel/UCT5sgk3S8RYu0mx55QaPvfQ,كاين الممثل هشام سليم وماجدة الرومي محترمين وعمرهم ماغلطو في حق واحد من بلادنا ولا في شهداينا الابرار خاصة هشام سليم الممثل المصري في مباراة الجزاير ومصر والله سمعتو واش هدر كامل,3,2021-03-26T10:51:43Z,n,
5921,Amina Oumeraci,http://www.youtube.com/channel/UCK2351vyrkF80Vd79INyUEA,شو نعمل بدمى السليكون البلاستيك داير حالة,0,2021-03-26T10:51:43Z,n,
5922,Djamel Bouch,http://www.youtube.com/channel/UCUzMjoivHHF7_uDjzaEb6Rw,يعني الرييس الجزايري فاضي لشخصيتين تافهتين يعني ما عندو مشاكل داخل البلاد خارجها ليهتم بامر التفاهات قناة كاذبة,2,2021-03-26T10:51:43Z,p,
5923,يوميات تائهة خواطر,http://www.youtube.com/channel/UCJrKEEfjE09UK-Wki_9qnAg,لا احد يروج لسياحتنا الا نحن الجزايرين نحن لسنا في حاجة لمن يسب ويستسغر بالاد الشهداء وعندنا رجال ونساء حراير يعرفوا كيفاش يصدروا لثقافتنا وسياحتنا,4,2021-03-26T10:51:43Z,n,
5924,Adem Sami,http://www.youtube.com/channel/UCI8bbReQX6J1j_kS1FDsPFA,يا عمي تبون مانحتاحو حتى فنان كل واحد يريح في بلادو مخصناش الشطيح والرديح لازم نخدمو بلادنا ولازم سياسة الردع لكل من ينهب المال العام,2,2021-03-26T10:51:43Z,n,
5925,Zaki Lacheb,http://www.youtube.com/channel/UCn2CWjEbLOWQGqo3YgTNKYw,اشكون هذا رمضان ولا العيد اللي عاملين عليه حس كبير اول مرة نسمع بيه,9,2021-03-26T10:51:43Z,n,
5926,Sid ali Layachi,http://www.youtube.com/channel/UCq0R-nczE6Oqm8jmgGNypEw,لا نريد هم من الاخر,1,2021-03-26T10:51:43Z,n,
5927,Moussa Chouli,http://www.youtube.com/channel/UC1l8O7capWI57FMGyyeUspg,يتمثل في العطايا,1,2021-03-26T10:51:43Z,p,
5928,Khalid Aboulaich,http://www.youtube.com/channel/UCSOFaEkPiH0RgkRt6NBjuNA,اصلا تبون رييس غير شرعي جابه العسكر,0,2021-03-26T10:51:43Z,p,
5929,ثعلب الصحراء,http://www.youtube.com/channel/UCBRWs7G3xUuBHOo5ksAwaRg,اي فنانة اي فنان بالامس القريب فناني اسراييل هيفاء بغل المصري يلطخون سمعة الشهداء الجزاير ام الشهداء لا نحتاج الوسخ,0,2021-03-26T10:51:43Z,p,
5930,Samir Esir,http://www.youtube.com/channel/UCEySaox8sc815Jk_EhR9RYg,الحزاير مسقية با دماء شهداء ارجوكم خذوهم بعيد عن الجزاير خلي الجزاير نقية بلاش واساخة وقذارة يلا بعيد بعيد قال سياحة قال,0,2021-03-26T10:51:43Z,p,
5931,kheiro kheiro,http://www.youtube.com/channel/UCSXK8uBEJSTHettahyyrhjQ,مرحبا بكل مصري حبيب لكن جهة نظري من شتم شعب الجزاير لن ارحب بهم في بلادي شكرا,34,2021-03-26T10:51:43Z,n,
5932,Djalab Djalab,http://www.youtube.com/channel/UCq6XpP9PRSS6oMgGao-dxMQ,لا هيفا ولا رمظان بلا ستهم فيلواد,1,2021-03-26T10:51:43Z,n,
5933,azzedd ali,http://www.youtube.com/channel/UCoY_y9TErIHLHw7nZCftBsw,سلام عليكم ورحمة الله بركاته لا نريد امثال هدو في ارظنا,8,2021-03-26T10:51:43Z,n,
5934,sds mn,http://www.youtube.com/channel/UC1ZMaFdoWwHEGUXYkP__iLQ,من هو لاء من فظلكم,1,2021-03-26T10:51:43Z,n,
5935,You Ya,http://www.youtube.com/channel/UCHSoxmo7dvI7mQ95jy9vPxg,نحن ضد زيارة الحشرات لبلادنا,0,2021-03-26T10:51:43Z,p,
5936,EL BARAKA,http://www.youtube.com/channel/UCZ3n3GuQm0S8IRLZINvu2-Q,ممنوع عليهم دخول التراب الجزايري الى يوم يبعثون,0,2021-03-26T10:51:43Z,n,
5937,EL BARAKA,http://www.youtube.com/channel/UCZ3n3GuQm0S8IRLZINvu2-Q,اندر تيكر ايه الفرنسي مرحبا بيه عل الاقل عدو باين مش كيما المنافقين الخونة,0,2021-03-26T10:51:43Z,p,
5938,اندر تيكر,http://www.youtube.com/channel/UCgLuPcZ1__uYWZFYasxGcng,يعني الفرنسي يخش عادي,0,2021-03-26T10:51:43Z,n,
5939,EL BARAKA,http://www.youtube.com/channel/UCZ3n3GuQm0S8IRLZINvu2-Q,اين هو قرار الرييس,1,2021-03-26T10:51:43Z,n,
5940,Rabha Sebb,http://www.youtube.com/channel/UCVnRPVCdVhdGmcIcu0rzjhQ,كل ما تقولينه كذب الحقيقة هي ان الشعب الجزايري لا يريد لا هيفاء ولا محمد رمضان بارض الجزاير الطيبة لان لا صلة لهما لا بالفن ولا بالثقافة بل هما مهمتهما الترويج للفسق والاباحة,1,2021-03-26T10:51:43Z,p,
5941,Baylo Tifas,http://www.youtube.com/channel/UCQ5IyM-s6tD5mxOAUa0rs0g,انا مع تبون,1,2021-03-26T10:51:43Z,n,
5942,Mou Bich,http://www.youtube.com/channel/UCxe784U7du1KhAX5ONObyQQ,ربي يحفظك ويصترك في دنيا والخير سيدي رايس نشكرك من قلبي نت ليزوم خذيت قرار هيل اليوم فرحتلي قلبي تحيا الجزاءير فشهدو فشهدو فشهدو الله يرحم شهداءنا البرار ربي اجيب الخير البلدان الجزاير سلم عليكم خوتي ونحي الجيش الوطني الشعبي الله يحفظكم ويصتركم في دنيا والخير نشاالله,1,2021-03-26T10:51:43Z,n,
5943,jack black,http://www.youtube.com/channel/UCuq5A-iImSe8YP6YUudoZKA,االه ينعل ااسياحة لا نرحب بهم في الجزاير,1,2021-03-26T10:51:43Z,p,
5944,الشيخ العربي,http://www.youtube.com/channel/UCGsU_BrBLIbmOUZUaSRmtow,نحن لا نستقبل الجراثيم من يقول شعب السكاكين,0,2021-03-26T10:51:43Z,p,
5945,حمدي الياس,http://www.youtube.com/channel/UC4L1MN4KSy5JNzn_PnWoJdA,تحياتي لك اختي بالتوفيق انشاء الله,0,2021-03-26T10:51:43Z,n,
5946,ويكيبيديا المشاهير,http://www.youtube.com/channel/UC6nGuSz0pXccDR7QCoGSELg,علي راسي والله الله يسعدك ويحفظك ويبارك بعمرك ياطيب الاصل تحياتي,1,2021-03-26T10:51:43Z,n,
5947,La Canon Dz,http://www.youtube.com/channel/UCXppfwM_MM5Z2ypFaAYaLwA,هيفاء بوس الواوا حسبنا الله ونعم الوكيل,7,2021-03-26T10:51:43Z,n,
5948,Toufik Medjdoub,http://www.youtube.com/channel/UCmYjGdtX3EEvugxBKiHg4-A,تحيا لاخواننا المصريين اقول لهم اننا اخوه ومرحب بكم في بلدي وبلدكم وتحيا لكل الشعوب العربيه المسلمه لا فرق بين الاخوه,0,2021-03-26T10:51:43Z,n,
5949,Nas Ro DZ,http://www.youtube.com/channel/UCU7QzLex9dNDsyYTsY-0G_A,مين تكون تاع بوك جزاير دخلهم انت,2,2021-03-26T10:51:43Z,n,
5950,ويكيبيديا المشاهير,http://www.youtube.com/channel/UC6nGuSz0pXccDR7QCoGSELg,علي راسي والله,0,2021-03-26T10:51:43Z,n,
5951,Melhi Lamia,http://www.youtube.com/channel/UCseAKGxBWxgPwMwJAqYqQiw,الجزاير خط احمر تحيا الجزاير,1,2021-03-26T10:51:43Z,n,
5952,أم نور أبوزيد,http://www.youtube.com/channel/UCwmUqiuoiMwVii6nmCEvh4Q,الفنانون هم من خربوا عقول الشباب خاصة ولن نسامح اي مسوول يهدر اموال الشعب في الفن العفن سواء اكانوا جزايرية او اجانب,5,2021-03-26T10:51:43Z,n,
5953,سفيان سفيان,http://www.youtube.com/channel/UCguZBPxgTq7Fu923GHvPqQQ,انا شخصيا مايشرفنيش مجيء كل منهما,2,2021-03-26T10:51:43Z,n,
5954,Saad lamjarred Soolking,http://www.youtube.com/channel/UCkE2zHvHAU_664jKBCJeJNg,هولاء الحثالة غير مرحب بهم لا في الجزاير ولا المغرب هذو انتاع فسق ودعارة وبس,0,2021-03-26T10:51:43Z,p,
5955,Brahim Dr,http://www.youtube.com/channel/UCUX84wbwxokUrxp6JTSZu6Q,شعب السكاكيين تحيا الجزاير بحيا الجيش الجزايري السي تبون في هذي عجبتني,33,2021-03-26T10:51:43Z,p,
5956,Toyama Mounia,http://www.youtube.com/channel/UCm__aVfliiXW2WurT7Em6zw,مالقيتش ما تهدر شعب السكاكين تفخر بيها احنا شعب المليون شهيد موش شعب السكاكين,0,2021-03-26T10:51:43Z,p,
5957,Lotfi Algiria,http://www.youtube.com/channel/UCr1gSJcwgyFMe-AeszChkVg,لا لدخول الحشرات الميكروبات لبلادنا ممنوع منعا باتا,47,2021-03-26T10:51:43Z,p,
5958,أنّى يُمنى,http://www.youtube.com/channel/UCHAVW41GdxciFHAGSb9GNig,يكفينا ميكروب كورونا ياسر علينا كورونا محمد رمضان,1,2021-03-26T10:51:43Z,p,
5959,Mahdia Rahmani,http://www.youtube.com/channel/UCv5bDKDKO7oNC9yNMun_u4w,الجزاير ثربها مسقي بالدماء وليس بالخمر ادن حكومة وشعبا لا يقبولوا فنانين العار لا مرغوب فيهم,0,2021-03-26T10:51:43Z,p,
5960,اندر تيكر,http://www.youtube.com/channel/UCgLuPcZ1__uYWZFYasxGcng,الدعاره المصرحه في وهران والملاهي الليليه 80 بيت دعاره,0,2021-03-26T10:51:43Z,p,
5961,magarbi abdella,http://www.youtube.com/channel/UCkWC0mz02Z6e3UXDsvphxXg,لانوريد فيسق في ارض شوهادء محمد رامضن و هيف هبي جاواسيس موصاد هوم ليسو عراب هوم باني صهيون جزايري مر من هنا عشات فلسطين خاو خاو,0,2021-03-26T10:51:43Z,p,
5962,zainab,http://www.youtube.com/channel/UCApzhaBtEQhTlvcY84sMvyg,حفظكم الله الشعب الجزايري الحرر,42,2021-03-26T10:51:43Z,n,
5963,Katimad bba,http://www.youtube.com/channel/UCpRkv_RZ7JahKTCDs13WW5g,الجزاير ارض نظيفة ممنوع دخول اليها الاوساخ والجراثيم,33,2021-03-26T10:51:43Z,p,
5964,خالد الغريب,http://www.youtube.com/channel/UCqCLdO9z_cHxg_WCvncA0Ug,هذا مصري ماشي سعودي مايغلطش ولد فيفي عبدو باين ولا مخزني,3,2021-03-26T10:51:43Z,p,
5965,Katimad bba,http://www.youtube.com/channel/UCpRkv_RZ7JahKTCDs13WW5g,اندر تيكر اولا شوف حالتكم اذا حنا الدعارة في الليل انتم في وضح النهار ومع من مع القادة وزييد راكم في ارض طاهرة ومعقلتوهاش ارض مدفون فيها سيد الخلق عليه الصلاة والسلام والانبياء عليهم السلام على الاقل احترمو الارض التي نزلت عليها الايات القرانية وانتم اخر من يتكلم ياغيارين منا الفساد اضحى رسميا في وضح النهار,4,2021-03-26T10:51:43Z,p,
5966,Katimad bba,http://www.youtube.com/channel/UCpRkv_RZ7JahKTCDs13WW5g,اندر تيكر مكانش بلاد مافيهاش هذا الوسخ وانشاله يقضيو عليها وانت مين وين,3,2021-03-26T10:51:43Z,n,
5967,Sondous Ûva,http://www.youtube.com/channel/UC7ozxSqxyIiCR1hVFWjkFIg,لا يدخلوا الجزاير بيذن الله,3,2021-03-26T10:51:43Z,n,
5968,Khatima Bougdah,http://www.youtube.com/channel/UCp8xVFK-wEIViGix3oT15jw,عندنا فنانين وعالميين ورفضناهم حتى نقبل بحثالة الفن,11,2021-03-26T10:51:43Z,p,
5969,TIGRE BLAND,http://www.youtube.com/channel/UCisvuaiMbBI94yN7zgRN1DA,هيفاء ومحمد رمضان مرفوضين يوجد عمالقة مثل مجدى الرومي والكثير فلمادا نستضيف الحشرات والعاهرات,18,2021-03-26T10:51:43Z,p,
5970,Saida Saida,http://www.youtube.com/channel/UC6vK_qrgDB-LMpB9LQfiKBg,عمرنا مانحب السياحة وعمرنا ماروجنا لها سياحة يعني خمور وعري ودعارة احفظ بلدنا يارب من كل شر ورمضان وهيفاء وغيرهم شر ومش عايزين هم لاهم ولا غيرهم عنا فنانيين عالميين ليش نجيب الفسق والفساد,1,2021-03-26T10:51:43Z,p,
5971,asma Admis,http://www.youtube.com/channel/UCh5Ul2QrGnqHanoGgASha1Q,بلد مليون عاهيرا وميلون شاد جنسي,0,2021-03-26T10:51:43Z,p,
5972,Zarouk Zarouk,http://www.youtube.com/channel/UCk93MNZ5NHO9_75_q6z-RoQ,لا لا لا نوريدوهوم في بيلد اشهداء محمد رمضان لا لا لا يومثل اشعب مصري اطلقن اشعب مصري برياء منهو الجزايري,0,2021-03-26T10:51:43Z,n,
